student_id,school_id,grade_band,anonymized_student_key,active_flag
3372,29,9-12,ANON-003372-1254,True
3373,6,K-2,ANON-003373-7858,True
3374,9,9-12,ANON-003374-2654,True
3375,5,K-2,ANON-003375-8068,True
3376,1,3-5,ANON-003376-2196,True
3377,5,9-12,ANON-003377-7919,True
3378,12,3-5,ANON-003378-7591,True
3379,23,3-5,ANON-003379-5806,True
3380,4,6-8,ANON-003380-6515,True
3381,19,K-2,ANON-003381-1741,True
3382,3,6-8,ANON-003382-8354,True
3383,30,9-12,ANON-003383-8368,True
3384,24,9-12,ANON-003384-5739,True
3385,25,9-12,ANON-003385-3205,True
3386,24,3-5,ANON-003386-9345,True
3387,3,3-5,ANON-003387-1127,True
3388,19,6-8,ANON-003388-8430,True
3389,13,6-8,ANON-003389-8185,True
3390,6,6-8,ANON-003390-2587,True
3391,8,6-8,ANON-003391-9082,True
3392,11,K-2,ANON-003392-9481,True
3393,29,9-12,ANON-003393-5673,True
3394,11,9-12,ANON-003394-6219,True
3395,25,3-5,ANON-003395-3346,True
3396,2,3-5,ANON-003396-8053,True
3397,17,6-8,ANON-003397-6150,True
3398,4,6-8,ANON-003398-5666,True
3399,6,K-2,ANON-003399-5716,True
3400,9,9-12,ANON-003400-8191,True
3401,8,3-5,ANON-003401-5726,True
3402,30,6-8,ANON-003402-2738,True
3403,30,3-5,ANON-003403-5565,True
3404,5,K-2,ANON-003404-4388,True
3405,18,3-5,ANON-003405-1448,True
3406,20,K-2,ANON-003406-9844,True
3407,18,3-5,ANON-003407-1109,True
3408,16,K-2,ANON-003408-7054,True
3409,7,6-8,ANON-003409-7987,True
3410,24,9-12,ANON-003410-9534,True
3411,5,9-12,ANON-003411-5832,True
3412,30,K-2,ANON-003412-2965,True
3413,15,9-12,ANON-003413-9081,True
3414,9,K-2,ANON-003414-3241,True
3415,9,K-2,ANON-003415-6795,True
3416,26,K-2,ANON-003416-4644,True
3417,24,K-2,ANON-003417-6359,True
3418,6,6-8,ANON-003418-5523,True
3419,15,K-2,ANON-003419-6157,True
3420,29,K-2,ANON-003420-8100,True
3421,4,6-8,ANON-003421-4119,True
3422,27,K-2,ANON-003422-1130,True
3423,8,3-5,ANON-003423-7163,True
3424,28,3-5,ANON-003424-4205,True
3425,9,9-12,ANON-003425-3481,True
3426,16,3-5,ANON-003426-9138,True
3427,10,3-5,ANON-003427-4253,True
3428,21,K-2,ANON-003428-9459,True
3429,28,3-5,ANON-003429-1052,True
3430,14,K-2,ANON-003430-9039,True
3431,18,3-5,ANON-003431-3918,True
3432,2,9-12,ANON-003432-5310,True
3433,20,9-12,ANON-003433-4845,True
3434,21,6-8,ANON-003434-8933,True
3435,17,3-5,ANON-003435-5916,True
3436,27,3-5,ANON-003436-5786,True
3437,22,9-12,ANON-003437-9031,True
3438,26,9-12,ANON-003438-6851,True
3439,18,9-12,ANON-003439-5840,True
3440,4,3-5,ANON-003440-2841,True
3441,29,6-8,ANON-003441-7874,True
3442,15,6-8,ANON-003442-5053,True
3443,22,9-12,ANON-003443-2897,True
3444,6,9-12,ANON-003444-6224,True
3445,22,K-2,ANON-003445-6694,True
3446,23,9-12,ANON-003446-3098,True
3447,25,9-12,ANON-003447-9014,True
3448,20,9-12,ANON-003448-4847,True
3449,1,6-8,ANON-003449-5389,True
3450,17,3-5,ANON-003450-7701,True
3451,2,6-8,ANON-003451-5286,True
3452,22,6-8,ANON-003452-7737,True
3453,13,9-12,ANON-003453-7966,True
3454,13,6-8,ANON-003454-1895,True
3455,9,9-12,ANON-003455-4587,True
3456,11,K-2,ANON-003456-6054,True
3457,15,9-12,ANON-003457-4625,True
3458,19,3-5,ANON-003458-9782,True
3459,7,K-2,ANON-003459-6401,True
3460,5,K-2,ANON-003460-1345,True
3461,26,9-12,ANON-003461-2478,True
3462,25,6-8,ANON-003462-6778,True
3463,25,K-2,ANON-003463-1806,True
3464,17,3-5,ANON-003464-6932,True
3465,18,3-5,ANON-003465-3572,True
3466,27,9-12,ANON-003466-4757,True
3467,10,3-5,ANON-003467-7125,True
3468,11,9-12,ANON-003468-4532,True
3469,18,3-5,ANON-003469-1223,True
3470,2,K-2,ANON-003470-9627,True
3471,4,9-12,ANON-003471-8944,True
3472,2,3-5,ANON-003472-5638,True
3473,10,K-2,ANON-003473-4768,True
3474,21,3-5,ANON-003474-1553,True
3475,9,K-2,ANON-003475-7190,True
3476,21,9-12,ANON-003476-3149,True
3477,27,6-8,ANON-003477-2391,True
3478,3,K-2,ANON-003478-9265,True
3479,24,9-12,ANON-003479-1330,True
3480,1,3-5,ANON-003480-2565,True
3481,24,9-12,ANON-003481-4183,True
3482,27,6-8,ANON-003482-6303,True
3483,14,K-2,ANON-003483-5950,True
3484,9,9-12,ANON-003484-4320,True
3485,4,6-8,ANON-003485-8723,True
3486,13,6-8,ANON-003486-8037,True
3487,3,3-5,ANON-003487-7657,True
3488,18,6-8,ANON-003488-8919,True
3489,10,3-5,ANON-003489-7265,True
3490,1,9-12,ANON-003490-7449,True
3491,12,K-2,ANON-003491-8409,True
3492,8,K-2,ANON-003492-7510,True
3493,25,3-5,ANON-003493-8325,True
3494,12,9-12,ANON-003494-2785,True
3495,21,6-8,ANON-003495-6446,True
3496,5,K-2,ANON-003496-2562,True
3497,18,3-5,ANON-003497-4402,True
3498,28,9-12,ANON-003498-5095,True
3499,3,3-5,ANON-003499-7605,True
3500,20,9-12,ANON-003500-9575,True
3501,24,3-5,ANON-003501-1965,True
3502,25,9-12,ANON-003502-5129,True
3503,14,6-8,ANON-003503-6535,True
3504,27,3-5,ANON-003504-1598,True
3505,11,9-12,ANON-003505-1091,True
3506,9,3-5,ANON-003506-9007,True
3507,18,9-12,ANON-003507-6128,True
3508,21,3-5,ANON-003508-6272,True
3509,15,9-12,ANON-003509-9428,True
3510,18,K-2,ANON-003510-2721,True
3511,14,K-2,ANON-003511-7155,True
3512,5,K-2,ANON-003512-3655,True
3513,17,K-2,ANON-003513-3722,True
3514,7,9-12,ANON-003514-2862,True
3515,2,9-12,ANON-003515-9113,True
3516,6,9-12,ANON-003516-3291,True
3517,24,9-12,ANON-003517-7543,True
3518,1,6-8,ANON-003518-2926,True
3519,14,6-8,ANON-003519-5441,True
3520,17,6-8,ANON-003520-7088,True
3521,19,3-5,ANON-003521-3318,True
3522,10,3-5,ANON-003522-7082,True
3523,17,6-8,ANON-003523-8735,True
3524,15,3-5,ANON-003524-6409,True
3525,30,3-5,ANON-003525-3690,True
3526,17,9-12,ANON-003526-1160,True
3527,11,9-12,ANON-003527-3936,True
3528,5,9-12,ANON-003528-2098,True
3529,1,6-8,ANON-003529-4074,True
3530,7,K-2,ANON-003530-9810,True
3531,15,6-8,ANON-003531-2551,True
3532,2,9-12,ANON-003532-3563,True
3533,3,6-8,ANON-003533-4703,True
3534,12,K-2,ANON-003534-4156,True
3535,9,6-8,ANON-003535-7982,True
3536,19,6-8,ANON-003536-7017,True
3537,20,9-12,ANON-003537-5173,True
3538,18,3-5,ANON-003538-2269,True
3539,19,3-5,ANON-003539-2687,True
3540,24,3-5,ANON-003540-5587,True
3541,6,6-8,ANON-003541-2676,True
3542,5,9-12,ANON-003542-6409,True
3543,19,6-8,ANON-003543-8756,True
3544,7,3-5,ANON-003544-1043,True
3545,26,3-5,ANON-003545-4546,True
3546,3,3-5,ANON-003546-3348,True
3547,6,9-12,ANON-003547-1004,True
3548,11,K-2,ANON-003548-1855,True
3549,5,9-12,ANON-003549-7969,True
3550,22,9-12,ANON-003550-6359,True
3551,10,K-2,ANON-003551-4944,True
3552,18,9-12,ANON-003552-7181,True
3553,25,9-12,ANON-003553-8773,True
3554,12,6-8,ANON-003554-9552,True
3555,11,K-2,ANON-003555-4504,True
3556,6,6-8,ANON-003556-3341,True
3557,27,9-12,ANON-003557-8235,True
3558,16,6-8,ANON-003558-2970,True
3559,18,9-12,ANON-003559-6704,True
3560,6,K-2,ANON-003560-6991,True
3561,28,9-12,ANON-003561-6668,True
3562,24,9-12,ANON-003562-4502,True
3563,20,3-5,ANON-003563-7266,True
3564,12,3-5,ANON-003564-1174,True
3565,7,9-12,ANON-003565-6914,True
3566,17,3-5,ANON-003566-1091,True
3567,19,6-8,ANON-003567-6381,True
3568,4,6-8,ANON-003568-5157,True
3569,17,K-2,ANON-003569-5473,True
3570,2,6-8,ANON-003570-8843,True
3571,13,K-2,ANON-003571-5145,True
3572,9,K-2,ANON-003572-1498,True
3573,28,9-12,ANON-003573-8446,True
3574,16,3-5,ANON-003574-8756,True
3575,24,K-2,ANON-003575-1625,True
3576,12,K-2,ANON-003576-3509,True
3577,23,3-5,ANON-003577-3156,True
3578,3,9-12,ANON-003578-2956,True
3579,2,9-12,ANON-003579-2021,True
3580,11,K-2,ANON-003580-9914,True
3581,9,3-5,ANON-003581-1273,True
3582,11,6-8,ANON-003582-3772,True
3583,29,6-8,ANON-003583-9459,True
3584,1,9-12,ANON-003584-7821,True
3585,27,K-2,ANON-003585-2064,True
3586,7,3-5,ANON-003586-5368,True
3587,3,3-5,ANON-003587-8264,True
3588,2,6-8,ANON-003588-4255,True
3589,23,9-12,ANON-003589-3833,True
3590,21,K-2,ANON-003590-6098,True
3591,9,6-8,ANON-003591-2928,True
3592,11,9-12,ANON-003592-2410,True
3593,19,9-12,ANON-003593-2444,True
3594,4,K-2,ANON-003594-3990,True
3595,24,K-2,ANON-003595-4041,True
3596,11,K-2,ANON-003596-3774,True
3597,26,K-2,ANON-003597-4563,True
3598,21,6-8,ANON-003598-8542,True
3599,3,3-5,ANON-003599-6042,True
3600,27,3-5,ANON-003600-3174,True
3601,10,K-2,ANON-003601-7214,True
3602,23,6-8,ANON-003602-3916,True
3603,9,3-5,ANON-003603-6169,True
3604,14,3-5,ANON-003604-4084,True
3605,9,3-5,ANON-003605-3901,True
3606,10,6-8,ANON-003606-8202,True
3607,9,K-2,ANON-003607-9026,True
3608,12,6-8,ANON-003608-6715,True
3609,25,9-12,ANON-003609-3793,True
3610,2,9-12,ANON-003610-3551,True
3611,18,3-5,ANON-003611-8108,True
3612,12,6-8,ANON-003612-4398,True
3613,11,6-8,ANON-003613-2486,True
3614,17,3-5,ANON-003614-5230,True
3615,7,9-12,ANON-003615-5273,True
3616,2,K-2,ANON-003616-9471,True
3617,22,3-5,ANON-003617-8785,True
3618,5,9-12,ANON-003618-6291,True
3619,12,9-12,ANON-003619-1554,True
3620,11,K-2,ANON-003620-6879,True
3621,28,K-2,ANON-003621-3600,True
3622,14,9-12,ANON-003622-6483,True
3623,11,K-2,ANON-003623-4065,True
3624,30,6-8,ANON-003624-6018,True
3625,6,9-12,ANON-003625-9958,True
3626,6,K-2,ANON-003626-8192,True
3627,26,9-12,ANON-003627-8126,True
3628,24,9-12,ANON-003628-8759,True
3629,27,3-5,ANON-003629-5138,True
3630,24,6-8,ANON-003630-6535,True
3631,16,9-12,ANON-003631-5918,True
3632,2,3-5,ANON-003632-9306,True
3633,4,9-12,ANON-003633-7977,True
3634,25,6-8,ANON-003634-7565,True
3635,19,K-2,ANON-003635-3687,True
3636,17,3-5,ANON-003636-5924,True
3637,29,3-5,ANON-003637-3286,True
3638,5,6-8,ANON-003638-1881,True
3639,3,6-8,ANON-003639-3317,True
3640,26,6-8,ANON-003640-8515,True
3641,13,3-5,ANON-003641-8546,True
3642,1,3-5,ANON-003642-4283,True
3643,29,3-5,ANON-003643-5936,True
3644,10,K-2,ANON-003644-4024,True
3645,8,3-5,ANON-003645-8152,True
3646,3,3-5,ANON-003646-3525,True
3647,22,6-8,ANON-003647-1081,True
3648,16,3-5,ANON-003648-6647,True
3649,4,9-12,ANON-003649-7456,True
3650,23,3-5,ANON-003650-8738,True
3651,22,9-12,ANON-003651-8593,True
3652,23,3-5,ANON-003652-2569,True
3653,13,3-5,ANON-003653-6215,True
3654,25,3-5,ANON-003654-7551,True
3655,25,6-8,ANON-003655-5639,True
3656,27,9-12,ANON-003656-7452,True
3657,18,K-2,ANON-003657-6683,True
3658,16,K-2,ANON-003658-4632,True
3659,29,3-5,ANON-003659-4852,True
3660,12,6-8,ANON-003660-6568,True
3661,17,K-2,ANON-003661-7523,True
3662,30,K-2,ANON-003662-4769,True
3663,5,9-12,ANON-003663-4079,True
3664,2,3-5,ANON-003664-5946,True
3665,14,K-2,ANON-003665-6563,True
3666,13,3-5,ANON-003666-7974,True
3667,5,6-8,ANON-003667-6096,True
3668,13,9-12,ANON-003668-1570,True
3669,9,9-12,ANON-003669-3941,True
3670,6,9-12,ANON-003670-9476,True
3671,27,K-2,ANON-003671-8617,True
3672,26,K-2,ANON-003672-6673,True
3673,22,K-2,ANON-003673-7626,True
3674,26,K-2,ANON-003674-3635,True
3675,11,3-5,ANON-003675-9306,True
3676,13,9-12,ANON-003676-1189,True
3677,16,9-12,ANON-003677-7921,True
3678,25,K-2,ANON-003678-5963,True
3679,14,6-8,ANON-003679-2899,True
3680,20,9-12,ANON-003680-9225,True
3681,12,9-12,ANON-003681-6489,True
3682,28,6-8,ANON-003682-2829,True
3683,26,3-5,ANON-003683-7947,True
3684,18,9-12,ANON-003684-2310,True
3685,5,K-2,ANON-003685-6523,True
3686,30,6-8,ANON-003686-4237,True
3687,17,9-12,ANON-003687-8125,True
3688,2,9-12,ANON-003688-5615,True
3689,2,K-2,ANON-003689-9021,True
3690,15,6-8,ANON-003690-1820,True
3691,29,6-8,ANON-003691-5134,True
3692,14,6-8,ANON-003692-5852,True
3693,25,K-2,ANON-003693-9892,True
3694,9,3-5,ANON-003694-5804,True
3695,12,9-12,ANON-003695-1287,True
3696,15,6-8,ANON-003696-5877,True
3697,21,K-2,ANON-003697-2829,True
3698,12,K-2,ANON-003698-9704,True
3699,24,9-12,ANON-003699-5073,True
3700,6,K-2,ANON-003700-9765,True
3701,4,3-5,ANON-003701-3369,True
3702,21,9-12,ANON-003702-8063,True
3703,29,6-8,ANON-003703-6658,True
3704,15,3-5,ANON-003704-9577,True
3705,19,9-12,ANON-003705-1665,True
3706,3,6-8,ANON-003706-7107,True
3707,2,3-5,ANON-003707-2656,True
3708,13,K-2,ANON-003708-6534,True
3709,30,6-8,ANON-003709-7922,True
3710,13,K-2,ANON-003710-4013,True
3711,24,6-8,ANON-003711-2298,True
3712,27,9-12,ANON-003712-2907,True
3713,26,3-5,ANON-003713-5275,True
3714,10,3-5,ANON-003714-1800,True
3715,12,9-12,ANON-003715-4525,True
3716,25,9-12,ANON-003716-5502,True
3717,24,3-5,ANON-003717-5535,True
3718,17,K-2,ANON-003718-7531,True
3719,30,3-5,ANON-003719-5668,True
3720,9,K-2,ANON-003720-7671,True
3721,7,K-2,ANON-003721-7788,True
3722,22,3-5,ANON-003722-5501,True
3723,9,9-12,ANON-003723-6212,True
3724,4,3-5,ANON-003724-4683,True
3725,1,6-8,ANON-003725-4621,True
3726,3,6-8,ANON-003726-8547,True
3727,19,9-12,ANON-003727-6386,True
3728,18,9-12,ANON-003728-8792,True
3729,30,K-2,ANON-003729-6618,True
3730,11,6-8,ANON-003730-6674,True
3731,27,9-12,ANON-003731-3486,True
3732,15,9-12,ANON-003732-4451,True
3733,18,3-5,ANON-003733-7390,True
3734,9,9-12,ANON-003734-1528,True
3735,22,K-2,ANON-003735-8971,True
3736,18,6-8,ANON-003736-2361,True
3737,7,6-8,ANON-003737-5981,True
3738,10,6-8,ANON-003738-8397,True
3739,22,9-12,ANON-003739-1484,True
3740,5,3-5,ANON-003740-6761,True
3741,19,9-12,ANON-003741-7805,True
3742,25,K-2,ANON-003742-5651,True
3743,18,9-12,ANON-003743-4845,True
3744,13,3-5,ANON-003744-7200,True
3745,20,K-2,ANON-003745-2588,True
3746,13,3-5,ANON-003746-4462,True
3747,4,6-8,ANON-003747-3926,True
3748,28,3-5,ANON-003748-7571,True
3749,18,9-12,ANON-003749-6767,True
3750,25,3-5,ANON-003750-7851,True
3751,29,6-8,ANON-003751-6233,True
3752,25,6-8,ANON-003752-2730,True
3753,22,6-8,ANON-003753-9229,True
3754,18,9-12,ANON-003754-4688,True
3755,28,9-12,ANON-003755-9107,True
3756,25,9-12,ANON-003756-5690,True
3757,27,9-12,ANON-003757-3571,True
3758,30,3-5,ANON-003758-7554,True
3759,10,K-2,ANON-003759-9727,True
3760,27,6-8,ANON-003760-8602,True
3761,21,3-5,ANON-003761-2610,True
3762,13,9-12,ANON-003762-7852,True
3763,14,3-5,ANON-003763-1475,True
3764,20,3-5,ANON-003764-3270,True
3765,20,K-2,ANON-003765-7697,True
3766,1,6-8,ANON-003766-5095,True
3767,6,9-12,ANON-003767-2490,True
3768,12,K-2,ANON-003768-7378,True
3769,18,3-5,ANON-003769-3644,True
3770,15,6-8,ANON-003770-4920,True
3771,6,9-12,ANON-003771-4273,True
3772,11,3-5,ANON-003772-5800,True
3773,3,K-2,ANON-003773-4391,True
3774,19,9-12,ANON-003774-8523,True
3775,8,9-12,ANON-003775-4963,True
3776,26,3-5,ANON-003776-8559,True
3777,17,K-2,ANON-003777-6427,True
3778,28,3-5,ANON-003778-5011,True
3779,15,K-2,ANON-003779-1112,True
3780,24,K-2,ANON-003780-7657,True
3781,28,9-12,ANON-003781-7313,True
3782,3,9-12,ANON-003782-5260,True
3783,29,K-2,ANON-003783-9751,True
3784,23,K-2,ANON-003784-8184,True
3785,16,K-2,ANON-003785-5799,True
3786,26,9-12,ANON-003786-1653,True
3787,12,9-12,ANON-003787-9381,True
3788,21,9-12,ANON-003788-8021,True
3789,26,K-2,ANON-003789-2697,True
3790,5,6-8,ANON-003790-2831,True
3791,24,3-5,ANON-003791-7004,True
3792,14,6-8,ANON-003792-3325,True
3793,30,3-5,ANON-003793-8906,True
3794,7,6-8,ANON-003794-2591,True
3795,11,K-2,ANON-003795-8507,True
3796,29,9-12,ANON-003796-5009,True
3797,25,6-8,ANON-003797-6610,True
3798,10,9-12,ANON-003798-6417,True
3799,26,9-12,ANON-003799-5225,True
3800,19,6-8,ANON-003800-1585,True
3801,25,3-5,ANON-003801-3425,True
3802,17,6-8,ANON-003802-1425,True
3803,8,6-8,ANON-003803-6942,True
3804,23,6-8,ANON-003804-6024,True
3805,23,3-5,ANON-003805-5992,True
3806,16,9-12,ANON-003806-5831,True
3807,5,3-5,ANON-003807-3400,True
3808,20,6-8,ANON-003808-7295,True
3809,9,3-5,ANON-003809-1458,True
3810,28,3-5,ANON-003810-5963,True
3811,5,K-2,ANON-003811-5250,True
3812,12,9-12,ANON-003812-8814,True
3813,20,3-5,ANON-003813-6639,True
3814,21,3-5,ANON-003814-9209,True
3815,11,6-8,ANON-003815-7192,True
3816,28,9-12,ANON-003816-3770,True
3817,28,9-12,ANON-003817-3873,True
3818,16,9-12,ANON-003818-1233,True
3819,22,K-2,ANON-003819-6609,True
3820,8,6-8,ANON-003820-4382,True
3821,8,3-5,ANON-003821-5559,True
3822,20,K-2,ANON-003822-4226,True
3823,12,9-12,ANON-003823-8525,True
3824,19,K-2,ANON-003824-9587,True
3825,29,3-5,ANON-003825-4318,True
3826,12,K-2,ANON-003826-7528,True
3827,21,K-2,ANON-003827-6398,True
3828,17,K-2,ANON-003828-5447,True
3829,18,K-2,ANON-003829-1917,True
3830,15,3-5,ANON-003830-5009,True
3831,9,3-5,ANON-003831-5015,True
3832,8,9-12,ANON-003832-3907,True
3833,2,6-8,ANON-003833-5546,True
3834,3,3-5,ANON-003834-2043,True
3835,29,3-5,ANON-003835-9561,True
3836,10,K-2,ANON-003836-4403,True
3837,8,3-5,ANON-003837-8819,True
3838,15,K-2,ANON-003838-9797,True
3839,29,K-2,ANON-003839-6224,True
3840,26,K-2,ANON-003840-4218,True
3841,16,K-2,ANON-003841-8240,True
3842,3,9-12,ANON-003842-4234,True
3843,4,3-5,ANON-003843-8982,True
3844,10,K-2,ANON-003844-8041,True
3845,28,K-2,ANON-003845-8252,True
3846,25,3-5,ANON-003846-8475,True
3847,1,6-8,ANON-003847-7671,True
3848,20,6-8,ANON-003848-9070,True
3849,21,3-5,ANON-003849-6384,True
3850,17,9-12,ANON-003850-9424,True
3851,10,6-8,ANON-003851-5328,True
3852,28,3-5,ANON-003852-6589,True
3853,9,6-8,ANON-003853-8209,True
3854,4,3-5,ANON-003854-8988,True
3855,1,6-8,ANON-003855-9348,True
3856,16,9-12,ANON-003856-3672,True
3857,6,K-2,ANON-003857-8078,True
3858,22,6-8,ANON-003858-2549,True
3859,30,9-12,ANON-003859-6610,True
3860,21,3-5,ANON-003860-4171,True
3861,25,K-2,ANON-003861-4797,True
3862,7,6-8,ANON-003862-9221,True
3863,10,6-8,ANON-003863-9690,True
3864,16,K-2,ANON-003864-5916,True
3865,30,3-5,ANON-003865-3532,True
3866,11,3-5,ANON-003866-4144,True
3867,25,9-12,ANON-003867-3814,True
3868,28,3-5,ANON-003868-3574,True
3869,11,9-12,ANON-003869-7830,True
3870,25,6-8,ANON-003870-4747,True
3871,30,6-8,ANON-003871-8732,True
3872,30,6-8,ANON-003872-7075,True
3873,5,6-8,ANON-003873-6467,True
3874,24,6-8,ANON-003874-6166,True
3875,15,6-8,ANON-003875-7968,True
3876,19,9-12,ANON-003876-7834,True
3877,1,9-12,ANON-003877-1906,True
3878,14,6-8,ANON-003878-3292,True
3879,15,6-8,ANON-003879-1319,True
3880,27,3-5,ANON-003880-4417,True
3881,22,6-8,ANON-003881-5829,True
3882,27,6-8,ANON-003882-1387,True
3883,11,9-12,ANON-003883-7265,True
3884,11,3-5,ANON-003884-4522,True
3885,20,9-12,ANON-003885-5488,True
3886,4,K-2,ANON-003886-4983,True
3887,6,6-8,ANON-003887-8859,True
3888,24,9-12,ANON-003888-1753,True
3889,25,9-12,ANON-003889-8979,True
3890,8,6-8,ANON-003890-7144,True
3891,2,K-2,ANON-003891-1919,True
3892,21,6-8,ANON-003892-5522,True
3893,18,6-8,ANON-003893-8178,True
3894,30,6-8,ANON-003894-2819,True
3895,16,3-5,ANON-003895-2212,True
3896,11,9-12,ANON-003896-3486,True
3897,28,3-5,ANON-003897-5896,True
3898,19,3-5,ANON-003898-2441,True
3899,15,3-5,ANON-003899-6371,True
3900,19,6-8,ANON-003900-9700,True
3901,27,6-8,ANON-003901-1358,True
3902,5,K-2,ANON-003902-6143,True
3903,28,6-8,ANON-003903-8304,True
3904,24,3-5,ANON-003904-4016,True
3905,11,9-12,ANON-003905-4730,True
3906,15,6-8,ANON-003906-6456,True
3907,7,6-8,ANON-003907-5183,True
3908,20,K-2,ANON-003908-3298,True
3909,4,9-12,ANON-003909-8001,True
3910,13,9-12,ANON-003910-1786,True
3911,27,K-2,ANON-003911-9392,True
3912,12,K-2,ANON-003912-8163,True
3913,2,6-8,ANON-003913-9827,True
3914,16,6-8,ANON-003914-6468,True
3915,21,K-2,ANON-003915-2237,True
3916,19,K-2,ANON-003916-2840,True
3917,18,3-5,ANON-003917-9413,True
3918,28,K-2,ANON-003918-8675,True
3919,20,3-5,ANON-003919-2197,True
3920,25,9-12,ANON-003920-5536,True
3921,15,9-12,ANON-003921-3493,True
3922,21,6-8,ANON-003922-2196,True
3923,6,6-8,ANON-003923-8439,True
3924,17,9-12,ANON-003924-1351,True
3925,13,6-8,ANON-003925-1104,True
3926,20,9-12,ANON-003926-1309,True
3927,1,3-5,ANON-003927-6281,True
3928,14,3-5,ANON-003928-5241,True
3929,28,3-5,ANON-003929-6351,True
3930,18,9-12,ANON-003930-4282,True
3931,25,6-8,ANON-003931-3500,True
3932,7,3-5,ANON-003932-4377,True
3933,10,3-5,ANON-003933-2653,True
3934,1,K-2,ANON-003934-3086,True
3935,18,6-8,ANON-003935-2134,True
3936,11,6-8,ANON-003936-4770,True
3937,22,3-5,ANON-003937-4304,True
3938,10,3-5,ANON-003938-7951,True
3939,9,3-5,ANON-003939-4559,True
3940,25,6-8,ANON-003940-1447,True
3941,5,9-12,ANON-003941-3017,True
3942,27,9-12,ANON-003942-1416,True
3943,15,3-5,ANON-003943-7232,True
3944,2,9-12,ANON-003944-8185,True
3945,13,3-5,ANON-003945-4369,True
3946,25,9-12,ANON-003946-3042,True
3947,3,3-5,ANON-003947-9301,True
3948,30,K-2,ANON-003948-3668,True
3949,25,3-5,ANON-003949-2971,True
3950,16,6-8,ANON-003950-6191,True
3951,14,3-5,ANON-003951-4446,True
3952,3,6-8,ANON-003952-8831,True
3953,9,K-2,ANON-003953-8486,True
3954,1,K-2,ANON-003954-7226,True
3955,26,9-12,ANON-003955-7558,True
3956,28,K-2,ANON-003956-6811,True
3957,12,6-8,ANON-003957-2069,True
3958,14,6-8,ANON-003958-4757,True
3959,23,K-2,ANON-003959-7384,True
3960,29,9-12,ANON-003960-1259,True
3961,9,6-8,ANON-003961-1743,True
3962,5,3-5,ANON-003962-3905,True
3963,19,K-2,ANON-003963-3096,True
3964,17,3-5,ANON-003964-3297,True
3965,23,9-12,ANON-003965-1638,True
3966,2,3-5,ANON-003966-5801,True
3967,12,9-12,ANON-003967-3580,True
3968,14,3-5,ANON-003968-3861,True
3969,30,3-5,ANON-003969-3975,True
3970,12,K-2,ANON-003970-3660,True
3971,1,9-12,ANON-003971-4343,True
3972,10,9-12,ANON-003972-7114,True
3973,30,6-8,ANON-003973-6260,True
3974,1,K-2,ANON-003974-6432,True
3975,1,9-12,ANON-003975-1560,True
3976,24,3-5,ANON-003976-7679,True
3977,2,9-12,ANON-003977-9604,True
3978,6,3-5,ANON-003978-2640,True
3979,1,6-8,ANON-003979-4648,True
3980,3,9-12,ANON-003980-2086,True
3981,4,9-12,ANON-003981-8609,True
3982,14,9-12,ANON-003982-3202,True
3983,28,K-2,ANON-003983-6102,True
3984,16,9-12,ANON-003984-5208,True
3985,5,6-8,ANON-003985-9847,True
3986,12,K-2,ANON-003986-8828,True
3987,16,3-5,ANON-003987-3061,True
3988,8,3-5,ANON-003988-3336,True
3989,8,K-2,ANON-003989-2553,True
3990,23,9-12,ANON-003990-5625,True
3991,29,K-2,ANON-003991-5092,True
3992,8,6-8,ANON-003992-4024,True
3993,24,6-8,ANON-003993-6384,True
3994,23,9-12,ANON-003994-9518,True
3995,17,6-8,ANON-003995-3157,True
3996,11,9-12,ANON-003996-7140,True
3997,22,3-5,ANON-003997-1560,True
3998,24,9-12,ANON-003998-1786,True
3999,26,3-5,ANON-003999-3984,True
4000,1,3-5,ANON-004000-1558,True
4001,27,3-5,ANON-004001-3652,True
4002,13,6-8,ANON-004002-1191,True
4003,19,9-12,ANON-004003-8927,True
4004,28,6-8,ANON-004004-4076,True
4005,21,9-12,ANON-004005-8407,True
4006,7,9-12,ANON-004006-5305,True
4007,18,9-12,ANON-004007-2930,True
4008,24,6-8,ANON-004008-9429,True
4009,30,6-8,ANON-004009-6525,True
4010,29,3-5,ANON-004010-5182,True
4011,11,9-12,ANON-004011-9993,True
4012,15,K-2,ANON-004012-6609,True
4013,25,6-8,ANON-004013-2034,True
4014,26,6-8,ANON-004014-7988,True
4015,21,K-2,ANON-004015-9901,True
4016,5,K-2,ANON-004016-4721,True
4017,15,K-2,ANON-004017-2970,True
4018,18,6-8,ANON-004018-3069,True
4019,28,6-8,ANON-004019-6030,True
4020,15,9-12,ANON-004020-2359,True
4021,28,3-5,ANON-004021-7513,True
4022,27,3-5,ANON-004022-3321,True
4023,27,3-5,ANON-004023-1273,True
4024,7,6-8,ANON-004024-9611,True
4025,20,3-5,ANON-004025-9692,True
4026,17,K-2,ANON-004026-9735,True
4027,12,3-5,ANON-004027-9697,True
4028,6,6-8,ANON-004028-3600,True
4029,4,3-5,ANON-004029-4707,True
4030,27,3-5,ANON-004030-9860,True
4031,20,9-12,ANON-004031-4312,True
4032,9,K-2,ANON-004032-7567,True
4033,10,9-12,ANON-004033-9548,True
4034,14,9-12,ANON-004034-8667,True
4035,11,3-5,ANON-004035-5915,True
4036,1,K-2,ANON-004036-5117,True
