notification_id,request_id,recipient_user_id,notification_type,sent_at,read_at
1709,1001323,181,Follow-up Due,2026-01-27 05:11:00,2026-01-27 19:11:00
1710,1001324,56,Escalation,2025-06-24 09:38:00,2025-06-26 09:38:00
1711,1001325,174,Closure,2025-10-31 06:01:00,2025-11-01 05:01:00
1712,1001326,154,Follow-up Due,2026-05-12 21:23:00,2026-05-13 08:23:00
1713,1001327,114,Assignment,2025-12-24 03:09:00,2025-12-24 17:09:00
1714,1001328,4,Follow-up Due,2025-03-06 20:35:00,
1715,1001329,35,Follow-up Due,2025-08-02 06:56:00,2025-08-02 14:56:00
1716,1001330,84,Follow-up Due,2025-08-06 01:54:00,2025-08-07 16:54:00
1717,1001330,84,Escalation,2025-08-05 13:54:00,2025-08-06 02:54:00
1718,1001331,23,Follow-up Due,2024-11-18 20:04:00,2024-11-19 15:04:00
1719,1001332,252,Closure,2024-09-14 03:17:00,2024-09-14 11:17:00
1720,1001333,89,SLA At Risk,2026-03-23 16:50:00,2026-03-24 01:50:00
1721,1001334,61,Follow-up Due,2024-11-18 09:27:00,2024-11-20 05:27:00
1722,1001334,61,SLA At Risk,2024-11-19 14:27:00,
1723,1001335,3,Follow-up Due,2026-06-14 15:24:00,2026-06-15 05:24:00
1724,1001336,53,Assignment,2024-08-29 09:16:00,
1725,1001336,53,SLA At Risk,2024-08-28 17:16:00,2024-08-30 06:16:00
1726,1001337,110,Escalation,2025-01-20 11:21:00,2025-01-20 13:21:00
1727,1001337,110,Closure,2025-01-21 12:21:00,
1728,1001338,86,SLA At Risk,2025-04-06 01:59:00,
1729,1001339,173,SLA At Risk,2024-09-28 19:21:00,2024-09-29 12:21:00
1730,1001340,62,Assignment,2026-01-03 20:14:00,
1731,1001341,73,Closure,2024-11-21 00:36:00,2024-11-22 01:36:00
1732,1001341,73,Closure,2024-11-21 03:36:00,2024-11-22 03:36:00
1733,1001342,30,SLA At Risk,2026-05-01 11:54:00,
1734,1001343,32,Follow-up Due,2026-03-20 23:42:00,2026-03-21 02:42:00
1735,1001344,68,SLA At Risk,2024-10-18 02:28:00,2024-10-19 15:28:00
1736,1001344,68,Closure,2024-10-18 06:28:00,2024-10-19 20:28:00
1737,1001345,42,Closure,2024-09-20 05:23:00,2024-09-21 22:23:00
1738,1001346,214,SLA At Risk,2026-01-07 12:21:00,
1739,1001347,18,Escalation,2025-01-05 07:45:00,2025-01-06 01:45:00
1740,1001348,154,Follow-up Due,2025-12-25 04:55:00,2025-12-25 23:55:00
1741,1001349,17,Escalation,2025-11-18 21:24:00,2025-11-19 19:24:00
1742,1001350,113,Closure,2026-01-14 18:18:00,2026-01-16 10:18:00
1743,1001350,113,Assignment,2026-01-14 10:18:00,2026-01-15 14:18:00
1744,1001351,28,Closure,2024-10-07 05:19:00,2024-10-07 07:19:00
1745,1001352,48,Assignment,2024-09-02 06:16:00,2024-09-03 17:16:00
1746,1001352,48,Follow-up Due,2024-09-01 15:16:00,2024-09-01 18:16:00
1747,1001353,103,Escalation,2024-09-11 04:06:00,
1748,1001354,239,Follow-up Due,2025-02-02 21:22:00,2025-02-03 03:22:00
1749,1001355,77,Assignment,2024-11-12 15:53:00,2024-11-13 09:53:00
1750,1001356,46,Closure,2025-02-21 17:18:00,2025-02-21 23:18:00
1751,1001357,12,Assignment,2026-03-18 01:28:00,2026-03-18 04:28:00
1752,1001357,12,Closure,2026-03-17 00:28:00,2026-03-17 03:28:00
1753,1001358,53,Closure,2024-11-20 23:35:00,
1754,1001359,104,Follow-up Due,2024-12-30 20:53:00,2024-12-31 01:53:00
1755,1001360,203,Escalation,2025-10-08 20:21:00,2025-10-09 03:21:00
1756,1001360,203,Follow-up Due,2025-10-08 17:21:00,2025-10-09 12:21:00
1757,1001361,145,Assignment,2026-02-02 22:07:00,
1758,1001362,97,Follow-up Due,2025-10-01 01:24:00,2025-10-02 08:24:00
1759,1001363,210,SLA At Risk,2026-03-03 20:43:00,2026-03-04 13:43:00
1760,1001364,175,Assignment,2026-06-19 11:15:00,
1761,1001364,175,Assignment,2026-06-18 23:15:00,
1762,1001365,133,SLA At Risk,2026-05-03 09:19:00,2026-05-04 04:19:00
1763,1001366,77,SLA At Risk,2025-04-02 23:49:00,
1764,1001366,77,Escalation,2025-04-01 06:49:00,2025-04-02 00:49:00
1765,1001367,219,Assignment,2025-09-18 00:02:00,2025-09-19 07:02:00
1766,1001367,219,Follow-up Due,2025-09-17 09:02:00,2025-09-18 15:02:00
1767,1001368,148,Escalation,2024-11-26 20:19:00,2024-11-27 06:19:00
1768,1001369,73,Assignment,2025-11-16 03:41:00,2025-11-17 18:41:00
1769,1001370,73,Assignment,2026-01-14 10:02:00,
1770,1001371,104,Escalation,2025-12-15 12:58:00,
1771,1001372,173,Escalation,2025-10-31 17:16:00,2025-11-02 03:16:00
1772,1001372,173,Assignment,2025-10-30 06:16:00,2025-10-31 02:16:00
1773,1001373,162,Follow-up Due,2025-06-27 03:49:00,2025-06-27 16:49:00
1774,1001374,155,Escalation,2025-11-17 10:15:00,2025-11-18 00:15:00
1775,1001374,155,Escalation,2025-11-16 23:15:00,2025-11-17 00:15:00
1776,1001375,60,Follow-up Due,2024-11-10 10:43:00,2024-11-11 10:43:00
1777,1001376,172,Closure,2025-11-24 09:10:00,
1778,1001376,172,SLA At Risk,2025-11-25 00:10:00,
1779,1001377,165,Closure,2026-05-29 14:01:00,2026-05-29 21:01:00
1780,1001378,136,Escalation,2025-08-13 09:17:00,2025-08-13 20:17:00
1781,1001379,119,Follow-up Due,2025-02-10 05:39:00,2025-02-11 08:39:00
1782,1001380,12,Assignment,2026-06-12 12:37:00,
1783,1001381,78,SLA At Risk,2025-07-22 19:41:00,2025-07-24 09:41:00
1784,1001382,113,Assignment,2024-10-10 02:42:00,2024-10-11 17:42:00
1785,1001383,100,Follow-up Due,2025-03-11 04:42:00,2025-03-12 10:42:00
1786,1001384,131,Escalation,2025-09-29 14:01:00,2025-10-01 01:01:00
1787,1001385,13,SLA At Risk,2024-12-12 09:55:00,2024-12-13 19:55:00
1788,1001386,162,Escalation,2024-09-25 09:07:00,
1789,1001386,162,Closure,2024-09-23 06:07:00,2024-09-25 03:07:00
1790,1001387,71,Escalation,2024-10-19 22:01:00,2024-10-21 19:01:00
1791,1001388,16,Assignment,2024-12-30 21:39:00,
1792,1001388,16,Closure,2024-12-31 02:39:00,
1793,1001389,74,SLA At Risk,2026-01-13 15:43:00,
1794,1001390,70,Follow-up Due,2025-02-14 10:11:00,
1795,1001391,62,Closure,2026-01-29 15:00:00,2026-01-30 02:00:00
1796,1001391,62,Closure,2026-01-29 02:00:00,2026-01-30 11:00:00
1797,1001392,88,Escalation,2025-05-18 05:35:00,2025-05-19 00:35:00
1798,1001392,88,Closure,2025-05-17 07:35:00,2025-05-18 17:35:00
1799,1001393,22,Closure,2024-12-08 11:52:00,2024-12-10 11:52:00
1800,1001393,22,Escalation,2024-12-09 16:52:00,2024-12-11 14:52:00
1801,1001394,6,SLA At Risk,2026-05-21 05:26:00,2026-05-21 07:26:00
1802,1001394,6,Closure,2026-05-21 18:26:00,
1803,1001395,264,Follow-up Due,2026-06-18 02:15:00,2026-06-19 19:15:00
1804,1001395,264,SLA At Risk,2026-06-17 01:15:00,
1805,1001396,197,Closure,2025-05-19 00:16:00,2025-05-20 23:16:00
1806,1001397,22,Follow-up Due,2025-01-31 01:44:00,2025-02-01 22:44:00
1807,1001398,221,Escalation,2024-11-02 15:37:00,2024-11-03 07:37:00
1808,1001398,221,Closure,2024-11-02 23:37:00,2024-11-04 16:37:00
1809,1001399,23,Closure,2025-03-16 19:51:00,
1810,1001400,4,Escalation,2025-09-26 15:49:00,2025-09-27 15:49:00
1811,1001401,182,SLA At Risk,2025-08-24 08:54:00,2025-08-24 18:54:00
1812,1001402,143,Closure,2025-03-31 03:32:00,2025-04-01 18:32:00
1813,1001403,177,Follow-up Due,2025-07-29 05:22:00,2025-07-29 23:22:00
1814,1001403,177,SLA At Risk,2025-07-31 02:22:00,2025-08-01 13:22:00
1815,1001404,6,Follow-up Due,2025-07-18 02:37:00,2025-07-18 06:37:00
1816,1001405,186,Follow-up Due,2024-11-24 15:41:00,2024-11-24 20:41:00
1817,1001405,186,Escalation,2024-11-24 21:41:00,2024-11-26 11:41:00
1818,1001406,160,SLA At Risk,2026-04-29 23:15:00,
1819,1001407,16,Follow-up Due,2025-11-01 16:05:00,
1820,1001408,72,SLA At Risk,2026-05-20 07:40:00,2026-05-20 08:40:00
1821,1001408,72,Follow-up Due,2026-05-19 20:40:00,2026-05-20 22:40:00
1822,1001409,64,SLA At Risk,2025-02-25 02:40:00,
1823,1001409,64,Assignment,2025-02-25 14:40:00,
1824,1001410,54,Follow-up Due,2024-10-02 03:22:00,2024-10-03 07:22:00
1825,1001411,13,Follow-up Due,2024-09-12 00:51:00,
1826,1001412,110,Follow-up Due,2026-04-14 09:56:00,2026-04-14 16:56:00
1827,1001413,91,SLA At Risk,2026-04-16 14:27:00,
1828,1001414,182,Follow-up Due,2026-05-25 05:57:00,2026-05-27 04:57:00
1829,1001415,12,Follow-up Due,2025-12-02 19:41:00,2025-12-03 03:41:00
1830,1001416,142,Closure,2026-06-18 14:00:00,2026-06-20 12:00:00
1831,1001417,81,Escalation,2026-02-19 07:42:00,2026-02-20 00:42:00
1832,1001418,40,Closure,2026-05-05 08:15:00,2026-05-05 17:15:00
1833,1001419,8,SLA At Risk,2025-04-15 09:29:00,2025-04-16 06:29:00
1834,1001420,270,Assignment,2025-08-08 00:44:00,2025-08-09 11:44:00
1835,1001421,46,Assignment,2025-07-12 12:01:00,2025-07-13 18:01:00
1836,1001422,177,Follow-up Due,2024-11-19 11:38:00,2024-11-20 06:38:00
1837,1001422,177,SLA At Risk,2024-11-16 22:38:00,2024-11-17 20:38:00
1838,1001423,144,Assignment,2026-01-22 22:50:00,2026-01-24 15:50:00
1839,1001424,127,Closure,2025-10-13 04:02:00,2025-10-13 11:02:00
1840,1001425,45,Escalation,2026-03-30 07:23:00,2026-03-31 14:23:00
1841,1001425,45,SLA At Risk,2026-03-30 04:23:00,
1842,1001426,169,Assignment,2025-09-10 14:34:00,
1843,1001427,67,SLA At Risk,2025-10-02 00:09:00,
1844,1001427,67,Closure,2025-10-01 21:09:00,
1845,1001428,219,SLA At Risk,2026-01-26 02:02:00,2026-01-26 10:02:00
1846,1001429,36,Closure,2026-05-01 17:01:00,
1847,1001429,36,Escalation,2026-05-02 15:01:00,2026-05-04 09:01:00
1848,1001430,257,Escalation,2024-10-19 09:28:00,2024-10-20 21:28:00
1849,1001431,220,Closure,2026-05-13 08:39:00,2026-05-14 23:39:00
1850,1001432,148,SLA At Risk,2026-04-04 17:07:00,
1851,1001433,126,Closure,2025-08-07 16:26:00,2025-08-09 16:26:00
1852,1001434,153,Assignment,2025-08-04 13:15:00,2025-08-05 08:15:00
1853,1001435,128,Assignment,2024-12-25 00:04:00,2024-12-25 15:04:00
1854,1001436,44,Escalation,2025-09-14 21:20:00,2025-09-15 13:20:00
1855,1001437,70,Escalation,2025-07-16 10:30:00,2025-07-16 13:30:00
1856,1001438,46,Escalation,2025-10-16 02:53:00,2025-10-17 00:53:00
1857,1001439,270,SLA At Risk,2026-04-18 23:30:00,2026-04-19 04:30:00
1858,1001439,270,Closure,2026-04-21 07:30:00,2026-04-22 23:30:00
1859,1001440,50,Closure,2026-03-21 08:19:00,2026-03-21 14:19:00
1860,1001441,30,Escalation,2025-03-28 17:20:00,2025-03-30 12:20:00
1861,1001442,96,SLA At Risk,2026-05-15 15:13:00,2026-05-16 21:13:00
1862,1001443,79,SLA At Risk,2026-02-01 16:27:00,2026-02-01 22:27:00
1863,1001443,79,Closure,2026-02-03 07:27:00,2026-02-05 00:27:00
1864,1001444,65,Follow-up Due,2025-10-05 05:28:00,2025-10-06 12:28:00
1865,1001445,23,Follow-up Due,2026-04-27 14:11:00,2026-04-29 01:11:00
1866,1001446,147,Assignment,2026-07-01 08:55:00,2026-07-01 09:55:00
1867,1001446,147,Assignment,2026-07-01 00:55:00,2026-07-01 22:55:00
1868,1001447,104,SLA At Risk,2026-06-18 13:25:00,2026-06-18 23:25:00
1869,1001448,168,Escalation,2026-02-06 21:10:00,
1870,1001448,168,Assignment,2026-02-07 03:10:00,2026-02-07 23:10:00
1871,1001449,239,SLA At Risk,2024-09-23 07:04:00,
1872,1001450,94,Follow-up Due,2024-11-06 23:11:00,2024-11-08 03:11:00
1873,1001451,272,SLA At Risk,2026-01-07 12:10:00,2026-01-07 13:10:00
1874,1001452,207,Escalation,2024-11-13 23:33:00,2024-11-14 08:33:00
1875,1001453,83,Follow-up Due,2025-08-15 01:08:00,2025-08-16 00:08:00
1876,1001453,83,Assignment,2025-08-14 21:08:00,
1877,1001454,91,Closure,2026-03-18 04:38:00,2026-03-19 11:38:00
1878,1001455,167,Closure,2026-02-04 03:24:00,
1879,1001456,16,Follow-up Due,2024-10-15 12:10:00,2024-10-16 07:10:00
1880,1001457,11,Escalation,2025-10-04 01:25:00,2025-10-05 10:25:00
1881,1001458,41,SLA At Risk,2025-12-11 02:09:00,2025-12-11 22:09:00
1882,1001459,78,SLA At Risk,2026-01-01 05:34:00,2026-01-02 09:34:00
1883,1001460,110,Assignment,2025-01-12 16:43:00,2025-01-12 20:43:00
1884,1001461,67,SLA At Risk,2026-06-01 10:24:00,2026-06-01 11:24:00
1885,1001462,189,SLA At Risk,2026-06-04 18:25:00,2026-06-06 06:25:00
1886,1001463,54,Escalation,2025-02-13 02:39:00,2025-02-14 00:39:00
1887,1001463,54,Closure,2025-02-11 14:39:00,2025-02-11 16:39:00
1888,1001464,260,SLA At Risk,2026-02-17 00:08:00,
1889,1001465,147,Follow-up Due,2026-03-28 07:32:00,2026-03-29 18:32:00
1890,1001465,147,Assignment,2026-03-27 23:32:00,2026-03-28 08:32:00
1891,1001466,271,Follow-up Due,2025-06-30 22:44:00,
1892,1001466,271,Assignment,2025-07-01 22:44:00,2025-07-02 15:44:00
1893,1001467,59,SLA At Risk,2026-02-24 21:18:00,2026-02-26 19:18:00
1894,1001467,59,Closure,2026-02-23 20:18:00,2026-02-24 06:18:00
1895,1001468,155,Assignment,2025-03-02 23:15:00,2025-03-04 11:15:00
1896,1001469,221,Escalation,2025-04-15 00:17:00,2025-04-15 02:17:00
1897,1001470,2,Escalation,2025-07-13 11:26:00,2025-07-14 16:26:00
1898,1001471,186,Follow-up Due,2024-11-01 22:27:00,2024-11-02 15:27:00
1899,1001472,135,Closure,2025-02-01 00:06:00,
1900,1001473,37,Follow-up Due,2025-06-14 06:07:00,2025-06-14 23:07:00
1901,1001473,37,Closure,2025-06-14 20:07:00,2025-06-15 03:07:00
1902,1001474,147,Closure,2025-02-23 00:24:00,2025-02-24 05:24:00
1903,1001475,27,SLA At Risk,2025-09-13 00:16:00,2025-09-14 19:16:00
1904,1001475,27,Assignment,2025-09-14 06:16:00,2025-09-16 01:16:00
1905,1001476,165,SLA At Risk,2025-04-05 05:25:00,2025-04-06 08:25:00
1906,1001477,121,Assignment,2025-01-31 02:00:00,2025-01-31 05:00:00
1907,1001477,121,Escalation,2025-01-30 14:00:00,2025-02-01 11:00:00
1908,1001478,29,SLA At Risk,2026-03-08 21:40:00,2026-03-09 17:40:00
1909,1001478,29,Assignment,2026-03-09 13:40:00,2026-03-11 08:40:00
1910,1001479,4,Assignment,2025-02-22 20:48:00,2025-02-23 17:48:00
1911,1001480,35,Escalation,2026-04-20 13:16:00,2026-04-20 17:16:00
1912,1001481,8,Escalation,2025-02-20 12:27:00,2025-02-20 18:27:00
1913,1001481,8,SLA At Risk,2025-02-19 22:27:00,2025-02-20 23:27:00
1914,1001482,148,Escalation,2025-02-13 19:39:00,
1915,1001483,15,Closure,2026-06-12 15:07:00,2026-06-13 06:07:00
1916,1001484,88,Closure,2026-03-24 22:02:00,2026-03-26 17:02:00
1917,1001485,143,Closure,2025-09-17 04:44:00,
1918,1001485,143,SLA At Risk,2025-09-18 03:44:00,2025-09-18 21:44:00
1919,1001486,163,Follow-up Due,2025-06-02 03:23:00,2025-06-03 00:23:00
1920,1001487,272,Closure,2025-06-24 13:54:00,2025-06-24 17:54:00
1921,1001487,272,Escalation,2025-06-22 15:54:00,
1922,1001488,95,Closure,2025-03-23 08:18:00,2025-03-24 09:18:00
1923,1001489,95,Assignment,2026-03-21 11:22:00,2026-03-22 23:22:00
1924,1001490,149,Assignment,2024-10-24 04:58:00,
1925,1001491,135,Follow-up Due,2024-10-13 11:13:00,2024-10-15 08:13:00
1926,1001491,135,Escalation,2024-10-13 15:13:00,2024-10-14 20:13:00
1927,1001492,213,SLA At Risk,2026-01-14 12:35:00,2026-01-15 18:35:00
1928,1001493,38,SLA At Risk,2024-09-21 06:16:00,2024-09-21 16:16:00
1929,1001494,46,Follow-up Due,2025-01-13 02:00:00,2025-01-13 06:00:00
1930,1001495,129,Follow-up Due,2025-07-23 21:39:00,2025-07-24 04:39:00
1931,1001496,10,Assignment,2025-03-23 12:33:00,
1932,1001496,10,SLA At Risk,2025-03-22 14:33:00,
1933,1001497,114,Follow-up Due,2026-02-02 04:38:00,2026-02-02 23:38:00
1934,1001497,114,Follow-up Due,2026-02-02 09:38:00,2026-02-03 11:38:00
1935,1001498,58,Escalation,2026-05-01 00:30:00,2026-05-02 05:30:00
1936,1001498,58,SLA At Risk,2026-05-01 11:30:00,2026-05-01 13:30:00
1937,1001499,36,Escalation,2024-09-19 07:17:00,2024-09-21 04:17:00
1938,1001500,40,SLA At Risk,2025-07-21 16:42:00,
1939,1001500,40,Closure,2025-07-20 21:42:00,2025-07-21 11:42:00
1940,1001501,50,Follow-up Due,2024-08-26 11:42:00,2024-08-28 03:42:00
1941,1001501,50,Follow-up Due,2024-08-27 07:42:00,2024-08-28 00:42:00
1942,1001502,172,Assignment,2025-02-20 07:02:00,
1943,1001502,172,SLA At Risk,2025-02-17 17:02:00,
1944,1001503,144,Follow-up Due,2025-04-30 22:13:00,
1945,1001503,144,Escalation,2025-04-28 21:13:00,2025-04-29 23:13:00
1946,1001504,112,SLA At Risk,2025-07-28 22:07:00,2025-07-29 18:07:00
1947,1001505,11,Follow-up Due,2025-09-21 10:38:00,2025-09-22 04:38:00
1948,1001506,136,Closure,2024-10-04 14:21:00,
1949,1001507,72,Escalation,2025-09-14 19:36:00,2025-09-15 22:36:00
1950,1001508,25,Closure,2025-09-29 05:24:00,
1951,1001509,88,SLA At Risk,2024-09-20 03:46:00,
1952,1001510,22,Escalation,2024-10-08 18:47:00,
1953,1001510,22,Assignment,2024-10-10 22:47:00,2024-10-11 17:47:00
1954,1001511,203,SLA At Risk,2024-10-14 15:56:00,2024-10-16 01:56:00
1955,1001512,144,Escalation,2026-04-08 06:04:00,2026-04-09 22:04:00
1956,1001513,64,Assignment,2025-01-18 07:34:00,2025-01-20 02:34:00
1957,1001513,64,Assignment,2025-01-16 18:34:00,2025-01-18 00:34:00
1958,1001514,151,SLA At Risk,2026-02-25 13:17:00,2026-02-26 11:17:00
1959,1001514,151,Follow-up Due,2026-02-25 20:17:00,2026-02-26 07:17:00
1960,1001515,270,Follow-up Due,2026-06-10 08:13:00,2026-06-11 07:13:00
1961,1001516,208,Closure,2026-03-30 17:50:00,
1962,1001517,134,Assignment,2026-06-10 00:36:00,2026-06-10 16:36:00
1963,1001518,24,Assignment,2025-09-06 10:06:00,2025-09-06 14:06:00
1964,1001518,24,Escalation,2025-09-06 19:06:00,2025-09-08 10:06:00
1965,1001519,125,SLA At Risk,2024-09-18 01:51:00,2024-09-18 15:51:00
1966,1001520,219,Assignment,2026-04-16 18:52:00,2026-04-17 12:52:00
1967,1001521,270,Closure,2026-03-08 00:00:00,2026-03-08 17:00:00
1968,1001521,270,Assignment,2026-03-08 15:00:00,2026-03-09 22:00:00
1969,1001522,167,Closure,2026-05-01 05:24:00,2026-05-01 18:24:00
1970,1001522,167,SLA At Risk,2026-05-02 04:24:00,2026-05-03 14:24:00
1971,1001523,81,SLA At Risk,2025-06-22 16:00:00,2025-06-23 21:00:00
1972,1001523,81,Follow-up Due,2025-06-22 08:00:00,
1973,1001524,14,Escalation,2026-05-05 13:31:00,2026-05-06 06:31:00
1974,1001525,90,Closure,2026-05-19 12:03:00,2026-05-21 06:03:00
1975,1001525,90,Escalation,2026-05-18 04:03:00,2026-05-18 10:03:00
1976,1001526,29,Escalation,2025-03-23 07:53:00,
1977,1001527,112,SLA At Risk,2026-05-17 00:00:00,
1978,1001528,272,SLA At Risk,2024-11-22 18:41:00,2024-11-23 22:41:00
1979,1001529,109,Escalation,2025-12-08 16:11:00,2025-12-09 06:11:00
1980,1001530,258,SLA At Risk,2026-04-05 05:09:00,2026-04-06 07:09:00
1981,1001531,162,SLA At Risk,2025-02-10 08:04:00,2025-02-10 14:04:00
1982,1001531,162,Assignment,2025-02-08 20:04:00,2025-02-10 00:04:00
1983,1001532,160,Escalation,2026-01-11 11:54:00,
1984,1001533,203,Assignment,2025-07-16 02:42:00,2025-07-17 20:42:00
1985,1001534,139,Follow-up Due,2024-12-17 13:04:00,2024-12-18 12:04:00
1986,1001534,139,Follow-up Due,2024-12-15 11:04:00,
1987,1001535,245,SLA At Risk,2026-05-30 11:37:00,2026-05-31 21:37:00
1988,1001536,75,Assignment,2026-04-01 15:45:00,2026-04-03 05:45:00
1989,1001537,77,Escalation,2025-06-28 23:50:00,2025-06-30 22:50:00
1990,1001538,97,Escalation,2024-09-18 02:59:00,
1991,1001539,34,Assignment,2025-07-06 22:51:00,2025-07-08 14:51:00
1992,1001540,72,Assignment,2025-08-13 02:41:00,
1993,1001541,92,SLA At Risk,2026-02-10 14:20:00,2026-02-12 02:20:00
1994,1001542,89,Escalation,2025-11-25 18:52:00,2025-11-26 20:52:00
1995,1001543,270,Follow-up Due,2024-11-25 12:51:00,2024-11-26 17:51:00
1996,1001544,193,Follow-up Due,2024-09-23 15:07:00,2024-09-24 22:07:00
1997,1001545,177,Closure,2025-10-07 03:57:00,2025-10-07 14:57:00
1998,1001546,48,Escalation,2024-11-16 20:47:00,2024-11-18 19:47:00
1999,1001547,130,Escalation,2025-10-25 05:25:00,2025-10-25 15:25:00
2000,1001548,82,Closure,2025-10-31 22:45:00,
2001,1001549,265,Assignment,2025-01-30 13:35:00,
2002,1001550,27,SLA At Risk,2026-05-21 07:15:00,2026-05-21 21:15:00
2003,1001550,27,Follow-up Due,2026-05-20 23:15:00,2026-05-22 16:15:00
2004,1001551,133,Closure,2024-12-28 17:25:00,2024-12-30 02:25:00
2005,1001551,133,Escalation,2024-12-28 21:25:00,
2006,1001552,46,SLA At Risk,2025-05-31 22:50:00,2025-06-02 13:50:00
2007,1001553,109,Assignment,2026-03-26 02:08:00,2026-03-27 16:08:00
2008,1001554,71,SLA At Risk,2025-11-02 01:57:00,2025-11-02 18:57:00
2009,1001555,89,Assignment,2025-03-12 21:08:00,2025-03-13 17:08:00
2010,1001556,99,Escalation,2025-10-23 11:55:00,2025-10-23 17:55:00
2011,1001557,117,Follow-up Due,2025-02-17 10:52:00,
2012,1001558,5,SLA At Risk,2026-01-17 00:08:00,2026-01-18 08:08:00
2013,1001559,137,SLA At Risk,2024-09-12 14:44:00,2024-09-13 23:44:00
2014,1001559,137,SLA At Risk,2024-09-10 21:44:00,2024-09-12 13:44:00
2015,1001560,29,Follow-up Due,2026-01-31 04:22:00,2026-02-01 09:22:00
2016,1001560,29,Closure,2026-01-30 13:22:00,2026-01-31 15:22:00
2017,1001561,182,Closure,2025-05-20 21:35:00,2025-05-22 08:35:00
2018,1001562,203,Assignment,2025-11-07 23:03:00,
2019,1001563,156,Escalation,2025-03-11 11:16:00,2025-03-11 20:16:00
2020,1001564,132,Follow-up Due,2024-09-20 22:00:00,2024-09-22 20:00:00
2021,1001565,175,Closure,2026-02-05 23:35:00,2026-02-06 03:35:00
2022,1001566,164,Assignment,2024-09-10 11:19:00,2024-09-12 09:19:00
2023,1001567,15,Assignment,2025-01-24 06:17:00,
2024,1001568,110,Follow-up Due,2025-07-11 21:22:00,
2025,1001569,218,Assignment,2024-08-27 04:49:00,2024-08-29 04:49:00
2026,1001570,102,Closure,2026-04-07 05:48:00,
2027,1001570,102,SLA At Risk,2026-04-06 20:48:00,2026-04-08 11:48:00
2028,1001571,60,SLA At Risk,2026-01-12 00:26:00,2026-01-12 13:26:00
2029,1001572,85,Assignment,2026-05-18 17:02:00,2026-05-19 03:02:00
2030,1001573,126,Follow-up Due,2024-11-17 14:19:00,
2031,1001574,245,Follow-up Due,2025-08-06 19:07:00,2025-08-08 09:07:00
2032,1001575,120,Follow-up Due,2025-04-01 02:03:00,2025-04-03 00:03:00
2033,1001576,4,Follow-up Due,2024-10-27 23:05:00,2024-10-29 21:05:00
2034,1001577,135,Closure,2025-07-27 01:21:00,2025-07-28 02:21:00
2035,1001578,51,SLA At Risk,2026-04-29 08:38:00,2026-04-30 10:38:00
2036,1001579,178,SLA At Risk,2025-09-14 06:43:00,2025-09-15 04:43:00
2037,1001579,178,Follow-up Due,2025-09-12 15:43:00,2025-09-13 15:43:00
2038,1001580,34,Closure,2025-06-19 22:43:00,2025-06-21 01:43:00
2039,1001581,90,Assignment,2024-11-27 01:25:00,2024-11-29 01:25:00
2040,1001582,115,Closure,2025-08-30 14:51:00,2025-08-31 03:51:00
2041,1001582,115,Escalation,2025-08-30 04:51:00,2025-08-31 00:51:00
2042,1001583,140,Escalation,2026-02-14 22:32:00,2026-02-16 13:32:00
2043,1001584,121,Escalation,2026-02-01 18:54:00,2026-02-03 15:54:00
