audit_log_id,entity_type,entity_id,field_name,old_value,new_value,changed_by_user_id,changed_at
1189,support_request,1000255,current_status,In Progress,Resolved,239,2025-05-30 17:53:00
1190,support_request,1000255,current_status,Resolved,Closed,239,2025-05-31 15:53:00
1191,support_request,1000256,current_status,,New,13,2025-05-19 15:14:00
1192,support_request,1000256,current_status,New,Triaged,13,2025-05-20 04:14:00
1193,support_request,1000256,current_status,Triaged,Assigned,13,2025-05-20 23:14:00
1194,support_request,1000256,current_status,Assigned,In Progress,13,2025-05-21 21:14:00
1195,support_request,1000256,current_status,In Progress,Resolved,13,2025-05-20 15:14:00
1196,support_request,1000257,current_status,,New,101,2025-04-26 13:37:00
1197,support_request,1000257,current_status,New,Triaged,101,2025-04-27 05:37:00
1198,support_request,1000257,current_status,Triaged,Assigned,101,2025-04-27 23:37:00
1199,support_request,1000257,current_status,Assigned,In Progress,101,2025-04-27 10:37:00
1200,support_request,1000257,current_status,In Progress,Resolved,101,2025-04-28 09:37:00
1201,support_request,1000257,current_status,Resolved,Closed,101,2025-04-29 16:37:00
1202,support_request,1000258,current_status,,New,90,2025-09-11 16:49:00
1203,support_request,1000258,current_status,New,Triaged,90,2025-09-12 08:49:00
1204,support_request,1000258,current_status,Triaged,Assigned,90,2025-09-13 04:49:00
1205,support_request,1000258,current_status,Assigned,In Progress,90,2025-09-13 13:49:00
1206,support_request,1000258,current_status,In Progress,Resolved,90,2025-09-14 04:49:00
1207,support_request,1000259,current_status,,New,31,2025-11-04 09:38:00
1208,support_request,1000259,current_status,New,Triaged,31,2025-11-04 13:38:00
1209,support_request,1000259,current_status,Triaged,Assigned,31,2025-11-05 13:38:00
1210,support_request,1000259,current_status,Assigned,In Progress,31,2025-11-05 15:38:00
1211,support_request,1000259,current_status,In Progress,Resolved,31,2025-11-04 21:38:00
1212,support_request,1000259,current_status,Resolved,Closed,31,2025-11-06 21:38:00
1213,support_request,1000260,current_status,,New,265,2024-12-08 12:52:00
1214,support_request,1000260,current_status,New,Triaged,265,2024-12-09 06:52:00
1215,support_request,1000260,current_status,Triaged,Assigned,265,2024-12-09 22:52:00
1216,support_request,1000260,current_status,Assigned,In Progress,265,2024-12-08 21:52:00
1217,support_request,1000261,current_status,,New,49,2026-03-14 10:04:00
1218,support_request,1000261,current_status,New,Triaged,49,2026-03-14 19:04:00
1219,support_request,1000261,current_status,Triaged,Assigned,49,2026-03-14 22:04:00
1220,support_request,1000261,current_status,Assigned,In Progress,49,2026-03-15 13:04:00
1221,support_request,1000261,current_status,In Progress,Resolved,49,2026-03-14 18:04:00
1222,support_request,1000262,current_status,,New,69,2026-05-28 10:37:00
1223,support_request,1000262,current_status,New,Triaged,69,2026-05-29 01:37:00
1224,support_request,1000262,current_status,Triaged,Assigned,69,2026-05-29 18:37:00
1225,support_request,1000262,current_status,Assigned,In Progress,69,2026-05-30 13:37:00
1226,support_request,1000262,current_status,In Progress,Resolved,69,2026-05-30 10:37:00
1227,support_request,1000263,current_status,,New,160,2024-09-20 16:22:00
1228,support_request,1000263,current_status,New,Triaged,160,2024-09-21 01:22:00
1229,support_request,1000263,current_status,Triaged,Assigned,160,2024-09-22 00:22:00
1230,support_request,1000263,current_status,Assigned,In Progress,160,2024-09-22 10:22:00
1231,support_request,1000264,current_status,,New,176,2025-02-18 13:11:00
1232,support_request,1000264,current_status,New,Triaged,176,2025-02-18 15:11:00
1233,support_request,1000264,current_status,Triaged,Assigned,176,2025-02-19 15:11:00
1234,support_request,1000264,current_status,Assigned,In Progress,176,2025-02-19 19:11:00
1235,support_request,1000264,current_status,In Progress,Resolved,176,2025-02-19 01:11:00
1236,support_request,1000264,current_status,Resolved,Closed,176,2025-02-20 00:11:00
1237,support_request,1000265,current_status,,New,252,2025-09-11 11:42:00
1238,support_request,1000265,current_status,New,Triaged,252,2025-09-12 02:42:00
1239,support_request,1000265,current_status,Triaged,Assigned,252,2025-09-11 21:42:00
1240,support_request,1000265,current_status,Assigned,In Progress,252,2025-09-13 14:42:00
1241,support_request,1000265,current_status,In Progress,Resolved,252,2025-09-13 11:42:00
1242,support_request,1000265,current_status,Resolved,Closed,252,2025-09-11 21:42:00
1243,support_request,1000266,current_status,,New,124,2025-02-08 16:56:00
1244,support_request,1000266,current_status,New,Triaged,124,2025-02-08 21:56:00
1245,support_request,1000266,current_status,Triaged,Assigned,124,2025-02-10 04:56:00
1246,support_request,1000266,current_status,Assigned,In Progress,124,2025-02-10 13:56:00
1247,support_request,1000266,current_status,In Progress,Resolved,124,2025-02-10 12:56:00
1248,support_request,1000267,current_status,,New,80,2026-01-29 11:30:00
1249,support_request,1000267,current_status,New,Triaged,80,2026-01-29 17:30:00
1250,support_request,1000267,current_status,Triaged,Assigned,80,2026-01-30 15:30:00
1251,support_request,1000267,current_status,Assigned,In Progress,80,2026-01-29 20:30:00
1252,support_request,1000267,current_status,In Progress,Pending Parent,80,2026-02-01 07:30:00
1253,support_request,1000268,current_status,,New,28,2024-09-10 14:29:00
1254,support_request,1000268,current_status,New,Triaged,28,2024-09-11 03:29:00
1255,support_request,1000268,current_status,Triaged,Assigned,28,2024-09-11 04:29:00
1256,support_request,1000268,current_status,Assigned,In Progress,28,2024-09-11 17:29:00
1257,support_request,1000269,current_status,,New,186,2025-11-10 11:36:00
1258,support_request,1000269,current_status,New,Triaged,186,2025-11-11 04:36:00
1259,support_request,1000269,current_status,Triaged,Assigned,186,2025-11-11 09:36:00
1260,support_request,1000269,current_status,Assigned,In Progress,186,2025-11-12 17:36:00
1261,support_request,1000269,current_status,In Progress,Resolved,186,2025-11-12 23:36:00
1262,support_request,1000270,current_status,,New,79,2026-05-17 11:44:00
1263,support_request,1000270,current_status,New,Triaged,79,2026-05-18 01:44:00
1264,support_request,1000270,current_status,Triaged,Assigned,79,2026-05-17 23:44:00
1265,support_request,1000270,current_status,Assigned,In Progress,79,2026-05-18 08:44:00
1266,support_request,1000271,current_status,,New,56,2025-12-11 14:02:00
1267,support_request,1000271,current_status,New,Triaged,56,2025-12-12 02:02:00
1268,support_request,1000271,current_status,Triaged,Assigned,56,2025-12-11 20:02:00
1269,support_request,1000271,current_status,Assigned,In Progress,56,2025-12-13 08:02:00
1270,support_request,1000271,current_status,In Progress,Resolved,56,2025-12-13 18:02:00
1271,support_request,1000271,current_status,Resolved,Closed,56,2025-12-14 07:02:00
1272,support_request,1000272,current_status,,New,162,2025-12-23 13:04:00
1273,support_request,1000272,current_status,New,Triaged,162,2025-12-23 18:04:00
1274,support_request,1000272,current_status,Triaged,Assigned,162,2025-12-24 15:04:00
1275,support_request,1000272,current_status,Assigned,In Progress,162,2025-12-24 10:04:00
1276,support_request,1000273,current_status,,New,213,2024-09-02 15:19:00
1277,support_request,1000273,current_status,New,Triaged,213,2024-09-02 20:19:00
1278,support_request,1000273,current_status,Triaged,Assigned,213,2024-09-02 21:19:00
1279,support_request,1000273,current_status,Assigned,In Progress,213,2024-09-03 15:19:00
1280,support_request,1000273,current_status,In Progress,Resolved,213,2024-09-04 23:19:00
1281,support_request,1000273,current_status,Resolved,Closed,213,2024-09-05 08:19:00
1282,support_request,1000274,current_status,,New,112,2024-12-29 15:04:00
1283,support_request,1000274,current_status,New,Triaged,112,2024-12-30 04:04:00
1284,support_request,1000274,current_status,Triaged,Assigned,112,2024-12-30 15:04:00
1285,support_request,1000274,current_status,Assigned,In Progress,112,2024-12-30 00:04:00
1286,support_request,1000275,current_status,,New,17,2025-09-04 09:21:00
1287,support_request,1000275,current_status,New,Triaged,17,2025-09-04 18:21:00
1288,support_request,1000275,current_status,Triaged,Assigned,17,2025-09-04 13:21:00
1289,support_request,1000275,current_status,Assigned,In Progress,17,2025-09-06 00:21:00
1290,support_request,1000275,current_status,In Progress,Resolved,17,2025-09-04 21:21:00
1291,support_request,1000276,current_status,,New,98,2025-05-22 09:42:00
1292,support_request,1000276,current_status,New,Triaged,98,2025-05-22 15:42:00
1293,support_request,1000276,current_status,Triaged,Assigned,98,2025-05-22 13:42:00
1294,support_request,1000276,current_status,Assigned,In Progress,98,2025-05-23 03:42:00
1295,support_request,1000277,current_status,,New,4,2025-04-25 16:06:00
1296,support_request,1000277,current_status,New,Triaged,4,2025-04-26 00:06:00
1297,support_request,1000277,current_status,Triaged,Assigned,4,2025-04-25 20:06:00
1298,support_request,1000278,current_status,,New,56,2025-09-04 16:40:00
1299,support_request,1000278,current_status,New,Triaged,56,2025-09-05 00:40:00
1300,support_request,1000278,current_status,Triaged,Assigned,56,2025-09-04 20:40:00
1301,support_request,1000278,current_status,Assigned,In Progress,56,2025-09-05 19:40:00
1302,support_request,1000279,current_status,,New,21,2025-04-29 15:05:00
1303,support_request,1000279,current_status,New,Triaged,21,2025-04-29 20:05:00
1304,support_request,1000279,current_status,Triaged,Assigned,21,2025-04-30 01:05:00
1305,support_request,1000279,current_status,Assigned,In Progress,21,2025-04-30 03:05:00
1306,support_request,1000279,current_status,In Progress,Escalated,21,2025-05-02 15:05:00
1307,support_request,1000280,current_status,,New,80,2025-08-16 08:55:00
1308,support_request,1000280,current_status,New,Triaged,80,2025-08-16 19:55:00
1309,support_request,1000280,current_status,Triaged,Assigned,80,2025-08-16 22:55:00
1310,support_request,1000280,current_status,Assigned,In Progress,80,2025-08-18 11:55:00
1311,support_request,1000280,current_status,In Progress,Resolved,80,2025-08-19 08:55:00
1312,support_request,1000281,current_status,,New,109,2026-04-27 12:19:00
1313,support_request,1000281,current_status,New,Triaged,109,2026-04-28 01:19:00
1314,support_request,1000281,current_status,Triaged,Assigned,109,2026-04-28 04:19:00
1315,support_request,1000281,current_status,Assigned,In Progress,109,2026-04-29 18:19:00
1316,support_request,1000281,current_status,In Progress,Pending Parent,109,2026-04-27 20:19:00
1317,support_request,1000282,current_status,,New,150,2026-02-15 10:29:00
1318,support_request,1000282,current_status,New,Triaged,150,2026-02-15 21:29:00
1319,support_request,1000282,current_status,Triaged,Assigned,150,2026-02-15 14:29:00
1320,support_request,1000282,current_status,Assigned,In Progress,150,2026-02-16 04:29:00
1321,support_request,1000282,current_status,In Progress,Resolved,150,2026-02-18 06:29:00
1322,support_request,1000282,current_status,Resolved,Closed,150,2026-02-18 03:29:00
1323,support_request,1000283,current_status,,New,146,2024-08-16 08:39:00
1324,support_request,1000283,current_status,New,Triaged,146,2024-08-16 10:39:00
1325,support_request,1000283,current_status,Triaged,Assigned,146,2024-08-17 00:39:00
1326,support_request,1000283,current_status,Assigned,In Progress,146,2024-08-18 14:39:00
1327,support_request,1000284,current_status,,New,161,2026-03-26 08:02:00
1328,support_request,1000284,current_status,New,Triaged,161,2026-03-26 18:02:00
1329,support_request,1000284,current_status,Triaged,Assigned,161,2026-03-27 18:02:00
1330,support_request,1000284,current_status,Assigned,In Progress,161,2026-03-27 14:02:00
1331,support_request,1000284,current_status,In Progress,Escalated,161,2026-03-28 16:02:00
1332,support_request,1000285,current_status,,New,139,2024-10-13 09:51:00
1333,support_request,1000285,current_status,New,Triaged,139,2024-10-13 13:51:00
1334,support_request,1000285,current_status,Triaged,Assigned,139,2024-10-14 19:51:00
1335,support_request,1000285,current_status,Assigned,In Progress,139,2024-10-14 21:51:00
1336,support_request,1000286,current_status,,New,170,2025-04-25 13:08:00
1337,support_request,1000286,current_status,New,Triaged,170,2025-04-25 15:08:00
1338,support_request,1000286,current_status,Triaged,Assigned,170,2025-04-26 01:08:00
1339,support_request,1000286,current_status,Assigned,In Progress,170,2025-04-26 22:08:00
1340,support_request,1000286,current_status,In Progress,Pending Parent,170,2025-04-26 05:08:00
1341,support_request,1000287,current_status,,New,26,2025-07-25 16:39:00
1342,support_request,1000287,current_status,New,Triaged,26,2025-07-26 07:39:00
1343,support_request,1000287,current_status,Triaged,Assigned,26,2025-07-26 08:39:00
1344,support_request,1000288,current_status,,New,15,2025-01-20 15:43:00
1345,support_request,1000288,current_status,New,Triaged,15,2025-01-21 00:43:00
1346,support_request,1000288,current_status,Triaged,Assigned,15,2025-01-21 23:43:00
1347,support_request,1000288,current_status,Assigned,In Progress,15,2025-01-21 00:43:00
1348,support_request,1000288,current_status,In Progress,Resolved,15,2025-01-23 03:43:00
1349,support_request,1000289,current_status,,New,157,2025-12-19 16:31:00
1350,support_request,1000289,current_status,New,Triaged,157,2025-12-20 03:31:00
1351,support_request,1000289,current_status,Triaged,Assigned,157,2025-12-20 10:31:00
1352,support_request,1000289,current_status,Assigned,In Progress,157,2025-12-21 19:31:00
1353,support_request,1000289,current_status,In Progress,Resolved,157,2025-12-22 08:31:00
1354,support_request,1000290,current_status,,New,215,2024-09-12 10:37:00
1355,support_request,1000290,current_status,New,Triaged,215,2024-09-12 14:37:00
1356,support_request,1000290,current_status,Triaged,Assigned,215,2024-09-13 12:37:00
1357,support_request,1000290,current_status,Assigned,In Progress,215,2024-09-13 07:37:00
