assignment_id,request_id,assigned_user_id,assigned_at,unassigned_at,assignment_reason
1332,1001332,252,2024-09-13 12:17:00,,capacity based
1333,1001333,89,2026-03-23 01:50:00,,school assignment
1334,1001334,61,2024-11-18 12:27:00,,capacity based
1335,1001335,3,2026-06-14 11:24:00,2026-06-23 19:24:00,school assignment
1336,1001336,53,2024-08-27 19:16:00,,manual reassignment
1337,1001337,110,2025-01-19 09:21:00,,category match
1338,1001338,86,2025-04-04 08:59:00,,capacity based
1339,1001339,173,2024-09-29 11:21:00,2024-10-09 17:21:00,school assignment
1340,1001340,62,2026-01-03 15:14:00,,school assignment
1341,1001341,73,2024-11-20 20:36:00,,category match
1342,1001342,30,2026-04-30 21:54:00,,capacity based
1343,1001343,32,2026-03-20 07:42:00,,category match
1344,1001344,68,2024-10-16 09:28:00,,capacity based
1345,1001345,42,2024-09-20 02:23:00,,category match
1346,1001346,214,2026-01-07 17:21:00,,school assignment
1347,1001347,18,2025-01-03 04:45:00,,manual reassignment
1348,1001348,154,2025-12-23 04:55:00,2026-01-01 18:55:00,category match
1349,1001349,17,2025-11-17 04:24:00,,category match
1350,1001350,113,2026-01-13 03:18:00,,manual reassignment
1351,1001351,28,2024-10-07 11:19:00,,category match
1352,1001352,48,2024-08-31 08:16:00,,capacity based
1353,1001353,103,2024-09-11 09:06:00,,category match
1354,1001354,239,2025-02-03 14:22:00,,capacity based
1355,1001355,77,2024-11-11 00:53:00,,category match
1356,1001356,46,2025-02-22 12:18:00,,manual reassignment
1357,1001357,12,2026-03-16 20:28:00,,school assignment
1358,1001358,53,2024-11-20 01:35:00,,category match
1359,1001359,104,2024-12-29 17:53:00,2025-01-22 14:53:00,manual reassignment
1360,1001360,203,2025-10-08 21:21:00,,manual reassignment
1361,1001361,145,2026-02-03 04:07:00,,school assignment
1362,1001362,97,2025-10-01 00:24:00,,school assignment
1363,1001363,210,2026-03-02 17:43:00,,school assignment
1364,1001364,175,2026-06-17 10:15:00,,capacity based
1365,1001365,133,2026-05-01 04:19:00,,category match
1366,1001366,77,2025-04-01 04:49:00,,category match
1367,1001367,219,2025-09-17 03:02:00,,category match
1368,1001368,148,2024-11-25 03:19:00,,manual reassignment
1369,1001369,73,2025-11-15 00:41:00,,category match
1370,1001370,73,2026-01-14 19:02:00,,capacity based
1371,1001371,104,2025-12-14 15:58:00,,school assignment
1372,1001372,173,2025-10-30 22:16:00,,manual reassignment
1373,1001373,162,2025-06-27 21:49:00,2025-07-07 09:49:00,school assignment
1374,1001374,155,2025-11-16 13:15:00,,category match
1375,1001375,60,2024-11-09 07:43:00,,capacity based
1376,1001376,172,2025-11-22 20:10:00,,category match
1377,1001377,165,2026-05-30 13:01:00,2026-06-04 18:01:00,capacity based
1378,1001378,136,2025-08-11 11:17:00,,category match
1379,1001379,119,2025-02-10 00:39:00,,category match
1380,1001380,12,2026-06-10 23:37:00,,school assignment
1381,1001381,78,2025-07-21 02:41:00,,category match
1382,1001382,113,2024-10-08 07:42:00,,category match
1383,1001383,100,2025-03-11 00:42:00,,capacity based
1384,1001384,131,2025-09-29 10:01:00,,school assignment
1385,1001385,13,2024-12-12 03:55:00,,capacity based
1386,1001386,162,2024-09-23 19:07:00,2024-09-26 14:07:00,school assignment
1387,1001387,71,2024-10-19 02:01:00,2024-10-27 14:01:00,school assignment
1388,1001388,16,2024-12-30 05:39:00,,category match
1389,1001389,74,2026-01-14 04:43:00,2026-01-17 17:43:00,manual reassignment
1390,1001390,70,2025-02-14 15:11:00,,manual reassignment
1391,1001391,62,2026-01-30 01:00:00,,category match
1392,1001392,88,2025-05-16 10:35:00,,manual reassignment
1393,1001393,22,2024-12-09 07:52:00,2024-12-21 10:52:00,school assignment
1394,1001394,6,2026-05-20 02:26:00,2026-06-19 16:26:00,capacity based
1395,1001395,264,2026-06-15 11:15:00,,capacity based
1396,1001396,197,2025-05-18 21:16:00,,category match
1397,1001397,22,2025-01-29 12:44:00,,school assignment
1398,1001398,221,2024-11-03 16:37:00,,manual reassignment
1399,1001399,23,2025-03-16 10:51:00,,capacity based
1400,1001400,4,2025-09-26 03:49:00,,manual reassignment
1401,1001401,182,2025-08-22 15:54:00,,manual reassignment
1402,1001402,143,2025-03-31 19:32:00,,school assignment
1403,1001403,177,2025-07-28 13:22:00,,manual reassignment
1404,1001404,6,2025-07-17 08:37:00,,capacity based
1405,1001405,186,2024-11-24 11:41:00,,category match
1406,1001406,160,2026-04-29 01:15:00,,school assignment
1407,1001407,16,2025-11-01 02:05:00,,manual reassignment
1408,1001408,72,2026-05-18 19:40:00,,category match
1409,1001409,64,2025-02-24 02:40:00,,school assignment
1410,1001410,54,2024-09-30 03:22:00,,school assignment
1411,1001411,13,2024-09-12 05:51:00,,school assignment
1412,1001412,110,2026-04-13 11:56:00,,capacity based
1413,1001413,91,2026-04-15 14:27:00,,category match
1414,1001414,182,2026-05-24 22:57:00,2026-06-09 22:57:00,school assignment
1415,1001415,12,2025-12-01 00:41:00,,school assignment
1416,1001416,142,2026-06-17 11:00:00,,manual reassignment
1417,1001417,81,2026-02-18 21:42:00,,capacity based
1418,1001418,40,2026-05-03 15:15:00,,capacity based
1419,1001419,8,2025-04-13 15:29:00,,category match
1420,1001420,270,2025-08-07 17:44:00,,capacity based
1421,1001421,46,2025-07-13 22:01:00,,school assignment
1422,1001422,177,2024-11-17 17:38:00,,manual reassignment
1423,1001423,144,2026-01-23 18:50:00,,school assignment
1424,1001424,127,2025-10-13 01:02:00,,category match
1425,1001425,45,2026-03-30 21:23:00,2026-04-12 12:23:00,capacity based
1426,1001426,169,2025-09-09 16:34:00,,manual reassignment
1427,1001427,67,2025-10-01 20:09:00,,school assignment
1428,1001428,219,2026-01-25 16:02:00,2026-02-23 15:02:00,manual reassignment
1429,1001429,36,2026-05-01 08:01:00,,manual reassignment
1430,1001430,257,2024-10-18 21:28:00,,category match
1431,1001431,220,2026-05-12 05:39:00,,category match
1432,1001432,148,2026-04-04 13:07:00,,manual reassignment
1433,1001433,126,2025-08-07 06:26:00,,manual reassignment
1434,1001434,153,2025-08-04 00:15:00,,manual reassignment
1435,1001435,128,2024-12-24 16:04:00,,capacity based
1436,1001436,44,2025-09-13 21:20:00,2025-09-23 20:20:00,category match
1437,1001437,70,2025-07-14 14:30:00,,manual reassignment
1438,1001438,46,2025-10-14 17:53:00,,category match
1439,1001439,270,2026-04-19 20:30:00,,capacity based
1440,1001440,50,2026-03-20 04:19:00,,category match
1441,1001441,30,2025-03-27 14:20:00,2025-04-13 18:20:00,capacity based
1442,1001442,96,2026-05-14 02:13:00,,capacity based
1443,1001443,79,2026-02-02 00:27:00,,category match
1444,1001444,65,2025-10-04 12:28:00,,capacity based
1445,1001445,23,2026-04-25 10:11:00,,manual reassignment
1446,1001446,147,2026-07-01 03:55:00,,manual reassignment
1447,1001447,104,2026-06-18 15:25:00,,capacity based
1448,1001448,168,2026-02-07 08:10:00,,school assignment
1449,1001449,239,2024-09-21 22:04:00,,school assignment
1450,1001450,94,2024-11-06 20:11:00,2024-12-07 13:11:00,capacity based
1451,1001451,272,2026-01-05 07:10:00,,capacity based
1452,1001452,207,2024-11-14 04:33:00,,manual reassignment
1453,1001453,83,2025-08-15 10:08:00,,capacity based
1454,1001454,91,2026-03-16 12:38:00,,category match
1455,1001455,167,2026-02-02 03:24:00,2026-03-06 22:24:00,school assignment
1456,1001456,16,2024-10-15 01:10:00,2024-11-05 14:10:00,category match
1457,1001457,11,2025-10-02 00:25:00,,capacity based
1458,1001458,41,2025-12-11 07:09:00,,manual reassignment
1459,1001459,78,2025-12-29 18:34:00,2026-01-27 18:34:00,category match
1460,1001460,110,2025-01-13 06:43:00,,category match
1461,1001461,67,2026-05-30 08:24:00,,manual reassignment
1462,1001462,189,2026-06-04 22:25:00,,category match
1463,1001463,54,2025-02-11 04:39:00,,category match
1464,1001464,260,2026-02-16 02:08:00,,capacity based
1465,1001465,147,2026-03-25 10:32:00,,manual reassignment
1466,1001466,271,2025-06-30 09:44:00,,manual reassignment
1467,1001467,59,2026-02-23 22:18:00,,capacity based
1468,1001468,155,2025-03-01 07:15:00,,category match
1469,1001469,221,2025-04-14 19:17:00,,category match
1470,1001470,2,2025-07-11 17:26:00,,capacity based
1471,1001471,186,2024-10-30 14:27:00,,category match
1472,1001472,135,2025-01-29 16:06:00,2025-02-17 15:06:00,capacity based
1473,1001473,37,2025-06-12 21:07:00,,school assignment
1474,1001474,147,2025-02-21 21:24:00,2025-03-04 17:24:00,capacity based
1475,1001475,27,2025-09-12 20:16:00,,category match
1476,1001476,165,2025-04-04 19:25:00,2025-04-09 19:25:00,school assignment
1477,1001477,121,2025-01-31 07:00:00,,manual reassignment
1478,1001478,29,2026-03-07 10:40:00,,category match
1479,1001479,4,2025-02-21 19:48:00,,manual reassignment
1480,1001480,35,2026-04-19 03:16:00,2026-05-18 15:16:00,school assignment
1481,1001481,8,2025-02-18 11:27:00,,capacity based
1482,1001482,148,2025-02-12 01:39:00,,manual reassignment
1483,1001483,15,2026-06-13 17:07:00,,capacity based
1484,1001484,88,2026-03-24 02:02:00,,capacity based
1485,1001485,143,2025-09-17 01:44:00,,manual reassignment
1486,1001486,163,2025-06-01 15:23:00,,capacity based
1487,1001487,272,2025-06-22 08:54:00,2025-07-10 21:54:00,school assignment
1488,1001488,95,2025-03-21 07:18:00,,school assignment
1489,1001489,95,2026-03-21 04:22:00,2026-03-30 11:22:00,category match
1490,1001490,149,2024-10-23 00:58:00,,capacity based
1491,1001491,135,2024-10-13 17:13:00,,school assignment
1492,1001492,213,2026-01-14 06:35:00,,school assignment
1493,1001493,38,2024-09-19 15:16:00,,school assignment
1494,1001494,46,2025-01-13 04:00:00,2025-02-06 12:00:00,capacity based
1495,1001495,129,2025-07-24 04:39:00,,school assignment
1496,1001496,10,2025-03-21 22:33:00,,school assignment
1497,1001497,114,2026-02-02 22:38:00,,category match
1498,1001498,58,2026-05-01 10:30:00,,manual reassignment
1499,1001499,36,2024-09-19 14:17:00,,category match
1500,1001500,40,2025-07-20 04:42:00,,manual reassignment
1501,1001501,50,2024-08-24 15:42:00,2024-08-26 13:42:00,category match
1502,1001502,172,2025-02-18 09:02:00,,school assignment
1503,1001503,144,2025-04-28 19:13:00,,category match
1504,1001504,112,2025-07-28 21:07:00,,capacity based
1505,1001505,11,2025-09-20 19:38:00,2025-09-24 18:38:00,school assignment
1506,1001506,136,2024-10-03 04:21:00,,category match
1507,1001507,72,2025-09-15 08:36:00,2025-09-27 16:36:00,capacity based
1508,1001508,25,2025-09-26 18:24:00,2025-10-03 16:24:00,category match
1509,1001509,88,2024-09-18 14:46:00,,capacity based
1510,1001510,22,2024-10-08 15:47:00,,capacity based
1511,1001511,203,2024-10-13 17:56:00,,capacity based
1512,1001512,144,2026-04-05 19:04:00,,capacity based
1513,1001513,64,2025-01-16 03:34:00,,school assignment
1514,1001514,151,2026-02-25 10:17:00,,category match
1515,1001515,270,2026-06-10 03:13:00,,manual reassignment
1516,1001516,208,2026-03-31 04:50:00,,capacity based
1517,1001517,134,2026-06-09 12:36:00,,manual reassignment
1518,1001518,24,2025-09-05 14:06:00,,capacity based
1519,1001519,125,2024-09-16 10:51:00,,school assignment
1520,1001520,219,2026-04-16 19:52:00,2026-05-04 19:52:00,category match
1521,1001521,270,2026-03-07 21:00:00,,category match
1522,1001522,167,2026-04-30 16:24:00,2026-05-22 12:24:00,school assignment
1523,1001523,81,2025-06-22 13:00:00,2025-07-21 13:00:00,capacity based
1524,1001524,14,2026-05-03 07:31:00,,capacity based
1525,1001525,90,2026-05-18 03:03:00,,category match
1526,1001526,29,2025-03-23 16:53:00,,category match
1527,1001527,112,2026-05-15 00:00:00,2026-06-10 19:00:00,manual reassignment
1528,1001528,272,2024-11-21 04:41:00,,school assignment
1529,1001529,109,2025-12-08 14:11:00,,manual reassignment
1530,1001530,258,2026-04-02 21:09:00,,school assignment
1531,1001531,162,2025-02-09 18:04:00,,capacity based
1532,1001532,160,2026-01-09 09:54:00,2026-02-09 17:54:00,school assignment
1533,1001533,203,2025-07-15 20:42:00,,category match
1534,1001534,139,2024-12-14 16:04:00,,school assignment
1535,1001535,245,2026-05-30 23:37:00,,school assignment
1536,1001536,75,2026-04-01 14:45:00,,category match
1537,1001537,77,2025-06-27 04:50:00,2025-07-31 20:50:00,school assignment
1538,1001538,97,2024-09-18 13:59:00,,school assignment
1539,1001539,34,2025-07-07 02:51:00,,manual reassignment
1540,1001540,72,2025-08-13 15:41:00,2025-08-26 19:41:00,category match
1541,1001541,92,2026-02-10 15:20:00,,category match
1542,1001542,89,2025-11-26 21:52:00,,school assignment
1543,1001543,270,2024-11-25 10:51:00,,capacity based
1544,1001544,193,2024-09-22 19:07:00,2024-10-25 14:07:00,capacity based
1545,1001545,177,2025-10-07 21:57:00,,category match
1546,1001546,48,2024-11-15 12:47:00,2024-11-23 19:47:00,manual reassignment
1547,1001547,130,2025-10-23 00:25:00,,manual reassignment
1548,1001548,82,2025-11-01 03:45:00,,manual reassignment
1549,1001549,265,2025-01-27 18:35:00,,category match
1550,1001550,27,2026-05-20 21:15:00,,manual reassignment
1551,1001551,133,2024-12-28 09:25:00,2025-01-13 21:25:00,capacity based
1552,1001552,46,2025-05-31 12:50:00,2025-06-15 16:50:00,school assignment
1553,1001553,109,2026-03-26 23:08:00,,school assignment
1554,1001554,71,2025-11-02 13:57:00,,manual reassignment
1555,1001555,89,2025-03-11 02:08:00,,capacity based
1556,1001556,99,2025-10-23 21:55:00,,capacity based
1557,1001557,117,2025-02-15 16:52:00,,capacity based
1558,1001558,5,2026-01-17 01:08:00,,capacity based
1559,1001559,137,2024-09-10 17:44:00,2024-09-25 15:44:00,school assignment
1560,1001560,29,2026-01-30 13:22:00,,manual reassignment
1561,1001561,182,2025-05-20 23:35:00,2025-05-30 13:35:00,category match
1562,1001562,203,2025-11-08 13:03:00,,capacity based
1563,1001563,156,2025-03-09 00:16:00,,capacity based
1564,1001564,132,2024-09-20 02:00:00,2024-10-03 14:00:00,manual reassignment
1565,1001565,175,2026-02-06 05:35:00,,capacity based
1566,1001566,164,2024-09-09 23:19:00,,capacity based
1567,1001567,15,2025-01-24 17:17:00,2025-01-28 19:17:00,school assignment
1568,1001568,110,2025-07-11 16:22:00,,capacity based
1569,1001569,218,2024-08-26 02:49:00,2024-09-20 14:49:00,capacity based
1570,1001570,102,2026-04-07 14:48:00,,capacity based
1571,1001571,60,2026-01-09 19:26:00,2026-01-18 16:26:00,school assignment
1572,1001572,85,2026-05-16 15:02:00,,capacity based
1573,1001573,126,2024-11-14 21:19:00,,capacity based
1574,1001574,245,2025-08-07 20:07:00,,category match
1575,1001575,120,2025-03-29 23:03:00,,manual reassignment
1576,1001576,4,2024-10-28 21:05:00,,manual reassignment
1577,1001577,135,2025-07-26 19:21:00,,capacity based
1578,1001578,51,2026-04-27 11:38:00,,capacity based
1579,1001579,178,2025-09-13 09:43:00,2025-09-23 15:43:00,manual reassignment
1580,1001580,34,2025-06-17 21:43:00,2025-06-27 17:43:00,manual reassignment
1581,1001581,90,2024-11-26 13:25:00,,capacity based
1582,1001582,115,2025-08-30 17:51:00,2025-09-10 15:51:00,manual reassignment
1583,1001583,140,2026-02-14 18:32:00,,manual reassignment
1584,1001584,121,2026-02-02 00:54:00,,capacity based
1585,1001585,151,2026-05-07 14:53:00,,capacity based
1586,1001586,264,2026-05-03 14:08:00,,manual reassignment
1587,1001587,26,2024-12-15 08:35:00,,capacity based
1588,1001588,68,2025-11-27 13:29:00,2025-11-29 17:29:00,school assignment
1589,1001589,43,2024-12-14 15:14:00,,category match
1590,1001590,268,2025-08-02 19:24:00,,school assignment
1591,1001591,163,2024-11-25 13:02:00,,manual reassignment
1592,1001592,101,2026-05-22 18:51:00,,category match
1593,1001593,237,2025-02-16 01:40:00,,school assignment
1594,1001594,33,2026-03-31 21:41:00,2026-04-06 17:41:00,capacity based
1595,1001595,74,2025-05-20 05:08:00,2025-06-16 14:08:00,school assignment
1596,1001596,76,2026-02-06 14:51:00,,manual reassignment
1597,1001597,42,2025-09-09 16:21:00,2025-10-12 21:21:00,category match
1598,1001598,172,2026-04-27 07:58:00,,category match
1599,1001599,124,2024-09-24 00:59:00,2024-09-25 18:59:00,school assignment
1600,1001600,22,2025-10-23 16:33:00,,capacity based
1601,1001601,128,2025-06-30 17:48:00,,school assignment
1602,1001602,163,2025-07-04 09:14:00,,capacity based
1603,1001603,151,2025-12-17 13:12:00,,school assignment
1604,1001604,23,2025-08-01 15:08:00,,capacity based
1605,1001605,92,2025-12-01 15:51:00,,manual reassignment
1606,1001606,12,2024-08-30 17:52:00,,capacity based
1607,1001607,131,2025-08-30 08:24:00,,school assignment
1608,1001608,3,2025-10-19 12:19:00,,manual reassignment
1609,1001609,163,2026-01-04 07:45:00,2026-01-19 21:45:00,capacity based
1610,1001610,221,2024-10-29 15:09:00,,manual reassignment
1611,1001611,104,2026-01-26 00:30:00,,school assignment
1612,1001612,213,2025-03-10 20:43:00,,category match
1613,1001613,175,2025-09-12 00:38:00,,manual reassignment
1614,1001614,120,2026-04-06 17:40:00,2026-04-14 13:40:00,school assignment
1615,1001615,55,2024-12-15 23:33:00,2025-01-02 19:33:00,school assignment
1616,1001616,140,2025-03-19 06:54:00,,manual reassignment
1617,1001617,104,2025-01-22 17:30:00,,category match
1618,1001618,73,2025-11-19 20:38:00,,manual reassignment
1619,1001619,22,2026-06-02 17:26:00,,manual reassignment
1620,1001620,1,2024-09-28 12:20:00,2024-10-14 11:20:00,category match
1621,1001621,125,2026-06-21 20:43:00,,school assignment
1622,1001622,79,2025-02-07 13:43:00,2025-02-14 13:43:00,school assignment
1623,1001623,10,2025-05-15 02:36:00,,category match
1624,1001624,15,2026-04-30 11:06:00,,capacity based
1625,1001625,123,2025-08-19 19:00:00,,manual reassignment
1626,1001626,64,2025-07-30 20:53:00,,capacity based
1627,1001627,155,2026-02-05 16:55:00,,manual reassignment
1628,1001628,105,2025-10-03 17:50:00,,school assignment
1629,1001629,55,2025-09-14 15:16:00,,capacity based
