request_id,school_id,student_id,category_id,term_id,priority,intake_channel,current_status,submitted_at,first_response_at,resolved_at,closed_at,reopened_flag,sla_policy_id
1001142,25,,5,7,Low,Student Portal,Triaged,2026-02-21 10:31:00,,,,False,5
1001143,7,12353,11,4,Medium,Counselor Intake,Resolved,2025-06-25 15:42:00,2025-06-26 07:42:00,2025-07-22 19:42:00,,False,23
1001144,25,7803,8,2,Medium,Counselor Intake,Assigned,2024-11-27 12:23:00,2024-11-28 01:23:00,,,False,20
1001145,21,22665,5,7,Low,Email,Resolved,2026-05-03 14:30:00,2026-05-05 03:30:00,2026-05-17 15:30:00,,False,5
1001146,30,,2,6,Low,Student Portal,Resolved,2025-12-18 14:11:00,2025-12-19 03:11:00,2025-12-23 14:11:00,,False,2
1001147,22,315,8,8,Medium,Counselor Intake,Resolved,2026-06-30 09:31:00,2026-07-01 08:31:00,2026-07-08 14:31:00,,False,20
1001148,26,6174,9,6,Low,Anonymous Form,Pending Student,2025-11-21 10:06:00,2025-11-21 12:06:00,,,True,9
1001149,25,8732,6,6,Medium,Parent Portal,In Progress,2025-12-10 12:52:00,2025-12-11 04:52:00,,,False,18
1001150,9,,3,3,High,Anonymous Form,In Progress,2025-05-04 13:37:00,2025-05-04 23:37:00,,,False,27
1001151,14,15926,11,1,Critical,Phone,Closed,2024-08-28 12:00:00,2024-08-28 20:00:00,2024-08-31 20:00:00,2024-09-04 20:00:00,False,47
1001152,7,22065,1,8,Low,Parent Portal,Closed,2026-05-31 10:56:00,2026-05-31 16:56:00,2026-06-16 11:56:00,2026-06-17 11:56:00,False,1
1001153,25,9124,3,3,Medium,Phone,Pending Parent,2025-03-12 13:11:00,2025-03-13 10:11:00,,,False,15
1001154,11,23077,2,3,Low,Phone,Escalated,2025-03-30 09:15:00,2025-03-31 20:15:00,,,False,2
1001155,14,8454,9,4,Medium,Parent Portal,Resolved,2025-05-12 16:28:00,2025-05-13 16:28:00,2025-05-30 00:28:00,,False,21
1001156,22,22861,12,4,Medium,Parent Portal,In Progress,2025-07-09 15:35:00,2025-07-09 23:35:00,,,True,24
1001157,3,14599,3,2,Medium,Phone,Pending Parent,2025-01-04 12:12:00,2025-01-05 04:12:00,,,False,15
1001158,30,19353,2,4,Low,Email,Resolved,2025-05-17 15:26:00,2025-05-19 10:26:00,2025-06-05 17:26:00,,False,2
1001159,18,23577,10,2,Medium,Parent Portal,In Progress,2024-12-28 12:16:00,2024-12-28 21:16:00,,,False,22
1001160,7,17352,1,2,Low,Parent Portal,In Progress,2024-11-19 13:46:00,2024-11-20 23:46:00,,,False,1
1001161,20,10761,7,8,Low,Phone,Pending Student,2026-06-05 08:39:00,2026-06-06 00:39:00,,,False,7
1001162,19,21626,4,2,Critical,Anonymous Form,Resolved,2024-12-11 14:50:00,2024-12-11 19:50:00,2024-12-23 17:50:00,,False,40
1001163,14,1601,3,1,Medium,Teacher Referral,Assigned,2024-09-19 12:00:00,2024-09-19 17:00:00,,,False,15
1001164,9,,10,4,Low,Teacher Referral,In Progress,2025-06-09 16:08:00,2025-06-10 23:08:00,,,False,10
1001165,30,12632,4,1,Low,Anonymous Form,Triaged,2024-10-30 08:14:00,2024-10-30 22:14:00,,,False,4
1001166,19,14728,2,5,Medium,Phone,Resolved,2025-08-18 08:55:00,2025-08-18 11:55:00,2025-09-02 14:55:00,,False,14
1001167,11,22227,9,2,Low,Anonymous Form,New,2025-01-22 15:52:00,,,,False,9
1001168,23,,4,7,Low,Teacher Referral,Resolved,2026-02-18 11:17:00,2026-02-19 02:17:00,2026-03-10 12:17:00,,False,4
1001169,11,22108,8,6,Low,Parent Portal,Resolved,2025-12-27 13:06:00,2025-12-27 19:06:00,2026-01-12 21:06:00,,False,8
1001170,28,501,10,8,Critical,Anonymous Form,Triaged,2026-05-11 10:16:00,2026-05-11 17:16:00,,,False,46
1001171,18,22125,11,6,Low,Email,Assigned,2025-11-12 14:38:00,2025-11-13 06:38:00,,,False,11
1001172,11,1549,11,1,Low,Student Portal,In Progress,2024-09-15 11:04:00,2024-09-17 11:04:00,,,False,11
1001173,19,16700,8,7,Low,Counselor Intake,In Progress,2026-03-04 13:13:00,2026-03-05 23:13:00,,,False,8
1001174,20,18912,6,7,Low,Teacher Referral,Pending Student,2026-05-05 13:26:00,2026-05-05 18:26:00,,,False,6
1001175,30,11432,8,1,Low,Anonymous Form,Assigned,2024-09-28 12:15:00,2024-09-30 05:15:00,,,False,8
1001176,18,2603,5,1,Medium,Phone,Closed,2024-10-22 10:23:00,2024-10-23 00:23:00,2024-11-10 17:23:00,2024-11-12 17:23:00,False,17
1001177,10,18362,5,7,Critical,Parent Portal,Pending Student,2026-03-27 11:31:00,2026-03-27 19:31:00,,,False,41
1001178,27,,2,1,Medium,Student Portal,Closed,2024-10-23 14:26:00,2024-10-24 20:26:00,2024-11-12 16:26:00,2024-11-15 16:26:00,True,14
1001179,25,24988,11,1,Low,Parent Portal,Assigned,2024-09-22 14:37:00,2024-09-23 07:37:00,,,False,11
1001180,10,16500,11,8,Medium,Counselor Intake,Resolved,2026-06-22 10:16:00,2026-06-23 00:16:00,2026-07-04 18:16:00,,False,23
1001181,13,7887,1,2,Low,Counselor Intake,Closed,2025-01-08 11:21:00,2025-01-09 00:21:00,2025-01-24 13:21:00,2025-01-25 13:21:00,False,1
1001182,24,6699,3,5,Low,Student Portal,In Progress,2025-09-16 08:38:00,2025-09-16 16:38:00,,,False,3
1001183,21,19892,6,6,Medium,Email,In Progress,2025-12-27 14:38:00,2025-12-28 12:38:00,,,False,18
1001184,9,2606,5,7,Medium,Phone,Closed,2026-04-22 11:06:00,2026-04-23 15:06:00,2026-04-25 17:06:00,2026-04-30 17:06:00,False,17
1001185,23,7414,1,4,High,Teacher Referral,Resolved,2025-08-06 12:16:00,2025-08-06 22:16:00,2025-08-07 18:16:00,,False,25
1001186,18,16769,12,2,Low,Email,New,2024-11-23 08:20:00,2024-11-24 03:20:00,,,False,12
1001187,22,18733,2,2,Medium,Phone,Resolved,2024-12-11 15:54:00,2024-12-12 07:54:00,2025-01-04 22:54:00,,False,14
1001188,22,19398,10,4,Medium,Teacher Referral,Resolved,2025-05-20 12:55:00,2025-05-21 19:55:00,2025-06-19 20:55:00,,True,22
1001189,1,14668,1,1,Medium,Counselor Intake,In Progress,2024-11-04 16:06:00,2024-11-05 12:06:00,,,False,13
1001190,4,22548,4,3,Low,Email,In Progress,2025-03-27 12:34:00,2025-03-28 17:34:00,,,True,4
1001191,26,15574,11,4,High,Email,Assigned,2025-08-08 14:58:00,2025-08-08 16:58:00,,,False,35
1001192,22,24070,1,3,Medium,Anonymous Form,Pending Parent,2025-04-29 14:50:00,2025-04-29 21:50:00,,,False,13
1001193,30,17502,8,5,Medium,Phone,Assigned,2025-10-19 12:53:00,2025-10-19 23:53:00,,,False,20
1001194,18,,4,4,High,Anonymous Form,Triaged,2025-05-20 10:42:00,2025-05-20 17:42:00,,,False,28
1001195,3,,10,6,Low,Student Portal,Pending Parent,2025-12-13 14:04:00,2025-12-15 09:04:00,,,False,10
1001196,17,17925,1,2,Medium,Counselor Intake,Resolved,2024-11-30 12:03:00,2024-11-30 17:03:00,2024-12-05 17:03:00,,True,13
1001197,25,2749,11,6,Low,Teacher Referral,Triaged,2025-12-06 15:25:00,,,,False,11
1001198,25,6351,12,6,High,Parent Portal,Resolved,2025-12-15 15:15:00,2025-12-15 22:15:00,2026-01-06 18:15:00,,False,36
1001199,13,19270,1,1,Low,Student Portal,Closed,2024-11-05 08:55:00,2024-11-06 22:55:00,2024-11-17 16:55:00,2024-11-19 16:55:00,True,1
1001200,6,14591,12,2,High,Email,Triaged,2025-02-05 08:03:00,,,,False,36
1001201,17,9864,12,2,Low,Phone,In Progress,2024-11-20 14:40:00,2024-11-21 11:40:00,,,False,12
1001202,30,2461,5,6,Low,Email,Resolved,2025-11-18 11:18:00,2025-11-19 01:18:00,2025-12-01 17:18:00,,False,5
1001203,1,12093,3,2,Medium,Counselor Intake,Resolved,2024-12-31 09:34:00,2024-12-31 21:34:00,2025-01-01 15:34:00,,False,15
1001204,6,,10,7,Medium,Student Portal,Pending Parent,2026-03-10 15:43:00,2026-03-10 20:43:00,,,True,22
1001205,28,,11,1,Low,Teacher Referral,Pending Parent,2024-09-07 16:44:00,2024-09-08 12:44:00,,,False,11
1001206,14,11806,12,6,Low,Parent Portal,Closed,2025-11-26 15:04:00,2025-11-28 06:04:00,2025-11-28 22:04:00,2025-12-03 22:04:00,True,12
1001207,21,17112,2,2,Low,Anonymous Form,In Progress,2024-12-11 12:22:00,2024-12-12 23:22:00,,,True,2
1001208,12,8936,2,7,Low,Parent Portal,Resolved,2026-03-07 10:14:00,2026-03-07 15:14:00,2026-03-10 16:14:00,,False,2
1001209,15,,1,2,High,Phone,Resolved,2025-01-20 12:54:00,2025-01-20 15:54:00,2025-02-08 13:54:00,,False,25
1001210,24,746,2,7,Medium,Counselor Intake,In Progress,2026-03-22 14:23:00,2026-03-23 17:23:00,,,False,14
1001211,5,102,6,6,Critical,Student Portal,Closed,2026-01-05 12:50:00,2026-01-05 18:50:00,2026-01-06 12:50:00,2026-01-10 12:50:00,False,42
1001212,25,6339,6,5,High,Email,Resolved,2025-10-14 13:43:00,2025-10-14 22:43:00,2025-10-30 18:43:00,,False,30
1001213,17,115,3,5,Medium,Phone,Closed,2025-09-28 12:01:00,2025-09-29 15:01:00,2025-10-26 17:01:00,2025-10-31 17:01:00,False,15
1001214,26,17808,4,3,Low,Anonymous Form,Closed,2025-04-04 15:38:00,2025-04-05 09:38:00,2025-04-17 15:38:00,2025-04-21 15:38:00,False,4
1001215,18,4413,12,4,Low,Email,In Progress,2025-06-06 12:15:00,2025-06-08 10:15:00,,,False,12
1001216,7,,4,7,High,Anonymous Form,Triaged,2026-03-09 16:30:00,,,,False,28
1001217,23,16369,5,5,Medium,Phone,Closed,2025-09-14 16:16:00,2025-09-15 08:16:00,2025-09-30 21:16:00,2025-09-30 21:16:00,False,17
1001218,26,14309,10,6,High,Phone,Resolved,2025-12-02 10:10:00,2025-12-02 11:10:00,2025-12-29 11:10:00,,False,34
1001219,23,15417,9,5,Low,Parent Portal,Closed,2025-09-17 11:09:00,2025-09-18 20:09:00,2025-09-28 12:09:00,2025-10-03 12:09:00,False,9
1001220,2,4945,2,1,Medium,Counselor Intake,Resolved,2024-10-04 10:27:00,2024-10-05 03:27:00,2024-10-30 15:27:00,,True,14
1001221,13,,3,3,Medium,Phone,Closed,2025-05-03 16:11:00,2025-05-05 00:11:00,2025-05-19 21:11:00,2025-05-20 21:11:00,False,15
1001222,17,1433,9,5,Low,Teacher Referral,Resolved,2025-09-01 10:09:00,2025-09-02 14:09:00,2025-09-22 12:09:00,,False,9
1001223,15,13128,5,5,Low,Phone,Resolved,2025-09-28 08:59:00,2025-09-29 16:59:00,2025-10-16 13:59:00,,False,5
1001224,25,24730,3,8,Medium,Parent Portal,Resolved,2026-05-30 12:36:00,2026-05-31 07:36:00,2026-06-05 15:36:00,,False,15
1001225,11,20576,5,1,Low,Student Portal,Resolved,2024-11-09 10:05:00,2024-11-11 01:05:00,2024-12-09 11:05:00,,False,5
1001226,26,4010,4,5,Low,Phone,Pending Parent,2025-09-16 16:14:00,2025-09-17 13:14:00,,,False,4
1001227,26,4630,12,4,Medium,Counselor Intake,Pending Parent,2025-05-27 12:45:00,2025-05-28 14:45:00,,,False,24
1001228,12,16660,10,2,Medium,Teacher Referral,Resolved,2025-01-04 09:29:00,2025-01-05 14:29:00,2025-01-06 10:29:00,,False,22
1001229,22,4757,1,1,Low,Parent Portal,In Progress,2024-08-24 10:33:00,2024-08-26 06:33:00,,,False,1
1001230,15,19300,8,1,Medium,Parent Portal,Resolved,2024-09-12 11:14:00,2024-09-13 04:14:00,2024-09-23 15:14:00,,True,20
1001231,16,16391,1,2,High,Email,Escalated,2024-12-18 11:25:00,2024-12-19 01:25:00,,,False,25
1001232,12,10139,10,5,Medium,Teacher Referral,In Progress,2025-09-09 08:54:00,2025-09-09 13:54:00,,,False,22
1001233,28,8784,6,5,Medium,Anonymous Form,Closed,2025-10-10 14:59:00,2025-10-11 06:59:00,2025-10-30 18:59:00,2025-11-04 18:59:00,False,18
1001234,2,18684,2,4,Medium,Student Portal,Closed,2025-06-15 13:24:00,2025-06-16 07:24:00,2025-07-10 18:24:00,2025-07-11 18:24:00,False,14
1001235,11,4052,6,1,Medium,Parent Portal,Resolved,2024-08-17 14:32:00,2024-08-18 09:32:00,2024-09-09 15:32:00,,False,18
1001236,5,10497,5,3,High,Student Portal,Closed,2025-03-12 14:44:00,2025-03-12 23:44:00,2025-04-02 18:44:00,2025-04-06 18:44:00,False,29
1001237,30,18638,9,6,High,Anonymous Form,Closed,2025-11-25 11:11:00,2025-11-25 17:11:00,2025-12-23 12:11:00,2025-12-28 12:11:00,False,33
1001238,23,12698,3,5,Low,Student Portal,Pending Parent,2025-08-14 12:08:00,2025-08-16 11:08:00,,,False,3
1001239,26,16783,9,6,Medium,Counselor Intake,Closed,2025-11-13 13:02:00,2025-11-14 17:02:00,2025-12-11 18:02:00,2025-12-16 18:02:00,False,21
1001240,18,,3,4,Medium,Teacher Referral,Assigned,2025-06-28 08:55:00,2025-06-28 14:55:00,,,False,15
1001241,5,24709,4,2,Low,Parent Portal,Resolved,2024-11-14 13:29:00,2024-11-15 12:29:00,2024-12-08 14:29:00,,False,4
1001242,14,204,4,1,Low,Counselor Intake,Triaged,2024-11-08 13:05:00,,,,False,4
1001243,22,11044,12,4,Medium,Anonymous Form,In Progress,2025-05-12 11:25:00,2025-05-13 13:25:00,,,False,24
1001244,27,,5,3,Medium,Counselor Intake,Closed,2025-03-18 13:54:00,2025-03-19 14:54:00,2025-03-30 16:54:00,2025-04-03 16:54:00,False,17
1001245,7,17961,6,3,Medium,Teacher Referral,Triaged,2025-03-04 12:09:00,2025-03-05 12:09:00,,,False,18
1001246,20,18768,4,7,Medium,Teacher Referral,Assigned,2026-03-12 08:52:00,2026-03-12 11:52:00,,,False,16
1001247,8,,6,1,Low,Student Portal,Reopened,2024-10-11 11:03:00,2024-10-11 15:03:00,,,True,6
1001248,3,4401,6,4,Medium,Student Portal,Resolved,2025-06-06 12:54:00,2025-06-06 16:54:00,2025-06-19 14:54:00,,False,18
1001249,22,3243,10,3,Low,Phone,Closed,2025-04-05 12:45:00,2025-04-06 11:45:00,2025-05-02 20:45:00,2025-05-02 20:45:00,False,10
1001250,5,5505,5,2,Low,Anonymous Form,Closed,2025-01-09 10:59:00,2025-01-09 14:59:00,2025-01-23 10:59:00,2025-01-26 10:59:00,False,5
1001251,16,14863,3,5,High,Parent Portal,Triaged,2025-09-23 12:36:00,2025-09-23 19:36:00,,,False,27
1001252,25,,2,4,Medium,Student Portal,Escalated,2025-05-16 09:55:00,2025-05-17 04:55:00,,,False,14
1001253,1,8113,7,5,High,Phone,Pending Student,2025-08-15 12:26:00,2025-08-15 23:26:00,,,False,31
1001254,5,5488,11,4,Medium,Email,Closed,2025-05-22 13:38:00,2025-05-23 08:38:00,2025-06-06 21:38:00,2025-06-11 21:38:00,False,23
1001255,28,,11,4,High,Teacher Referral,In Progress,2025-06-05 10:07:00,2025-06-05 12:07:00,,,False,35
1001256,22,,11,7,Low,Phone,In Progress,2026-02-16 16:18:00,2026-02-16 22:18:00,,,False,11
1001257,29,14685,7,3,Medium,Parent Portal,Resolved,2025-02-20 15:59:00,2025-02-20 23:59:00,2025-02-26 23:59:00,,False,19
1001258,11,,5,2,Medium,Email,Resolved,2024-12-01 12:06:00,2024-12-01 17:06:00,2024-12-16 19:06:00,,False,17
1001259,7,5173,3,3,Medium,Anonymous Form,Resolved,2025-03-04 13:19:00,2025-03-04 18:19:00,2025-03-13 19:19:00,,True,15
1001260,18,,5,7,Low,Anonymous Form,Closed,2026-02-06 10:57:00,2026-02-07 21:57:00,2026-03-07 15:57:00,2026-03-10 15:57:00,False,5
1001261,25,6321,11,4,High,Email,Closed,2025-06-14 09:00:00,2025-06-14 17:00:00,2025-06-24 11:00:00,2025-06-24 11:00:00,False,35
1001262,6,23840,3,8,Medium,Email,Assigned,2026-05-18 12:17:00,2026-05-19 06:17:00,,,False,15
1001263,18,,7,4,Low,Email,Resolved,2025-06-13 11:19:00,2025-06-13 21:19:00,2025-07-01 18:19:00,,False,7
1001264,13,9703,7,1,Low,Anonymous Form,Assigned,2024-09-12 09:05:00,2024-09-13 01:05:00,,,False,7
1001265,24,21034,9,2,Low,Email,In Progress,2025-01-06 16:30:00,2025-01-06 17:30:00,,,False,9
1001266,12,9367,8,1,Low,Anonymous Form,In Progress,2024-10-09 14:28:00,2024-10-09 15:28:00,,,False,8
1001267,28,2708,10,4,Medium,Parent Portal,Resolved,2025-05-15 08:39:00,2025-05-16 02:39:00,2025-06-04 13:39:00,,False,22
1001268,2,6752,1,3,High,Student Portal,In Progress,2025-02-28 09:57:00,2025-02-28 21:57:00,,,False,25
1001269,20,18225,10,2,High,Counselor Intake,Assigned,2025-02-01 12:03:00,2025-02-01 16:03:00,,,False,34
1001270,12,,1,8,Critical,Anonymous Form,Pending Student,2026-06-14 08:44:00,2026-06-14 14:44:00,,,False,37
1001271,1,6935,7,6,Low,Counselor Intake,Pending Parent,2025-11-11 16:46:00,2025-11-12 21:46:00,,,False,7
1001272,6,,3,3,Critical,Phone,In Progress,2025-03-16 15:23:00,2025-03-16 23:23:00,,,False,39
1001273,29,22921,12,1,Low,Parent Portal,Escalated,2024-10-29 16:09:00,2024-10-31 08:09:00,,,False,12
1001274,9,2646,11,5,Low,Parent Portal,In Progress,2025-10-30 13:02:00,2025-10-30 14:02:00,,,False,11
1001275,10,14954,8,2,Low,Teacher Referral,In Progress,2025-01-03 12:15:00,2025-01-04 22:15:00,,,False,8
1001276,6,12154,8,2,High,Parent Portal,Pending Parent,2024-12-04 16:16:00,2024-12-04 21:16:00,,,True,32
1001277,19,19820,2,5,Medium,Parent Portal,Closed,2025-10-22 09:37:00,2025-10-23 08:37:00,2025-11-08 10:37:00,2025-11-08 10:37:00,False,14
1001278,25,15270,6,1,High,Anonymous Form,Closed,2024-10-06 09:50:00,2024-10-06 23:50:00,2024-10-13 16:50:00,2024-10-18 16:50:00,False,30
1001279,10,,4,7,Medium,Teacher Referral,Closed,2026-03-12 12:05:00,2026-03-13 19:05:00,2026-03-21 13:05:00,2026-03-21 13:05:00,False,16
1001280,27,16142,12,3,Medium,Email,Pending Parent,2025-03-09 15:03:00,2025-03-09 17:03:00,,,False,24
1001281,23,1018,11,7,Medium,Parent Portal,Escalated,2026-03-04 10:05:00,2026-03-05 13:05:00,,,False,23
1001282,25,12999,12,2,Medium,Email,Resolved,2024-11-30 10:00:00,2024-11-30 12:00:00,2024-12-03 10:00:00,,False,24
1001283,7,20050,5,8,Medium,Teacher Referral,Reopened,2026-06-16 14:47:00,2026-06-17 19:47:00,,,False,17
1001284,18,7051,1,5,Low,Anonymous Form,Resolved,2025-08-18 10:50:00,2025-08-19 12:50:00,2025-09-08 17:50:00,,False,1
1001285,5,7818,5,7,Low,Anonymous Form,Resolved,2026-03-06 09:15:00,2026-03-07 06:15:00,2026-03-20 17:15:00,,False,5
1001286,18,402,12,2,Low,Phone,In Progress,2025-01-07 13:10:00,2025-01-07 20:10:00,,,False,12
1001287,11,8320,4,2,Low,Teacher Referral,Resolved,2024-11-15 14:56:00,2024-11-16 06:56:00,2024-12-11 18:56:00,,False,4
1001288,16,6694,10,2,Low,Email,Resolved,2024-11-24 13:36:00,2024-11-25 21:36:00,2024-12-07 15:36:00,,False,10
1001289,7,15012,5,3,Low,Email,In Progress,2025-02-26 10:46:00,2025-02-26 11:46:00,,,False,5
1001290,25,11150,7,1,Medium,Student Portal,In Progress,2024-10-21 12:09:00,2024-10-22 03:09:00,,,False,19
1001291,3,23926,12,5,Medium,Anonymous Form,Resolved,2025-09-24 14:26:00,2025-09-24 22:26:00,2025-09-30 20:26:00,,False,24
1001292,11,2802,1,7,Low,Counselor Intake,Resolved,2026-04-11 08:33:00,2026-04-12 16:33:00,2026-04-26 13:33:00,,False,1
1001293,7,23432,10,7,Medium,Anonymous Form,In Progress,2026-04-03 11:00:00,2026-04-04 14:00:00,,,False,22
1001294,5,12319,2,2,Low,Phone,Assigned,2025-01-07 13:05:00,2025-01-08 19:05:00,,,False,2
1001295,23,19790,7,7,High,Parent Portal,In Progress,2026-04-10 15:37:00,2026-04-11 04:37:00,,,False,31
1001296,20,,7,6,Medium,Phone,Pending Parent,2025-12-29 13:25:00,2025-12-29 23:25:00,,,False,19
1001297,4,23609,8,1,Medium,Student Portal,Resolved,2024-10-17 12:11:00,2024-10-18 01:11:00,2024-10-20 19:11:00,,False,20
1001298,19,1347,3,4,Low,Parent Portal,Escalated,2025-06-04 13:03:00,2025-06-06 13:03:00,,,False,3
1001299,19,1471,6,7,Medium,Phone,Pending Parent,2026-03-13 09:02:00,2026-03-14 05:02:00,,,False,18
1001300,1,11211,3,4,Critical,Email,Triaged,2025-05-25 09:00:00,,,,False,39
1001301,22,,3,6,High,Phone,In Progress,2025-12-13 12:40:00,2025-12-13 15:40:00,,,False,27
1001302,15,5288,11,1,Medium,Parent Portal,In Progress,2024-10-11 12:29:00,2024-10-12 18:29:00,,,True,23
1001303,9,12361,11,4,Medium,Teacher Referral,In Progress,2025-07-30 11:22:00,2025-07-30 12:22:00,,,False,23
1001304,25,12727,4,2,Medium,Email,Closed,2024-12-13 16:09:00,2024-12-14 01:09:00,2025-01-10 21:09:00,2025-01-14 21:09:00,False,16
1001305,8,994,1,8,Low,Anonymous Form,Pending Parent,2026-05-08 13:22:00,2026-05-10 04:22:00,,,False,1
1001306,30,8144,12,7,Medium,Teacher Referral,Pending Parent,2026-02-07 15:13:00,2026-02-08 21:13:00,,,False,24
1001307,16,18457,6,7,Low,Phone,Closed,2026-02-24 16:15:00,2026-02-25 21:15:00,2026-03-26 18:15:00,2026-03-29 18:15:00,False,6
1001308,3,24960,12,3,Medium,Anonymous Form,Resolved,2025-02-20 11:34:00,2025-02-20 12:34:00,2025-03-09 11:34:00,,False,24
1001309,6,17468,11,2,Low,Email,Escalated,2024-12-19 11:20:00,2024-12-19 21:20:00,,,False,11
1001310,11,2597,5,5,Medium,Parent Portal,Resolved,2025-10-29 16:09:00,2025-10-30 14:09:00,2025-11-29 00:09:00,,False,17
1001311,29,22413,10,4,Low,Phone,Resolved,2025-06-28 09:35:00,2025-06-28 18:35:00,2025-07-14 12:35:00,,False,10
1001312,5,21051,2,2,Low,Phone,Closed,2025-01-22 12:00:00,2025-01-23 20:00:00,2025-01-26 16:00:00,2025-01-30 16:00:00,False,2
1001313,15,8534,1,2,Medium,Teacher Referral,In Progress,2024-12-09 10:50:00,2024-12-09 17:50:00,,,True,13
1001314,9,14963,7,4,Low,Anonymous Form,Assigned,2025-05-12 15:30:00,2025-05-12 23:30:00,,,False,7
1001315,15,23024,1,1,Low,Phone,New,2024-08-16 10:43:00,,,,False,1
1001316,4,,2,1,Medium,Teacher Referral,Resolved,2024-09-06 15:15:00,2024-09-07 17:15:00,2024-09-15 16:15:00,,False,14
1001317,21,2770,3,6,Low,Parent Portal,Pending Parent,2026-01-22 12:29:00,2026-01-22 14:29:00,,,False,3
1001318,6,5768,1,4,Medium,Email,Reopened,2025-05-15 09:31:00,2025-05-15 15:31:00,,,True,13
1001319,7,18544,1,1,Low,Anonymous Form,Pending Student,2024-09-24 15:08:00,2024-09-25 23:08:00,,,True,1
1001320,11,2692,11,7,Low,Teacher Referral,Closed,2026-05-05 10:08:00,2026-05-06 22:08:00,2026-05-22 10:08:00,2026-05-26 10:08:00,False,11
1001321,13,9193,2,3,Medium,Phone,Assigned,2025-04-07 14:30:00,2025-04-08 01:30:00,,,False,14
1001322,17,7681,8,7,Medium,Parent Portal,In Progress,2026-04-13 15:33:00,2026-04-14 15:33:00,,,True,20
1001323,19,,3,6,Medium,Phone,In Progress,2026-01-26 14:11:00,2026-01-27 12:11:00,,,False,15
1001324,21,22732,2,4,Medium,Phone,Pending Student,2025-06-21 11:38:00,2025-06-21 20:38:00,,,False,14
1001325,28,9780,1,5,Medium,Anonymous Form,Closed,2025-10-29 09:01:00,2025-10-29 21:01:00,2025-11-26 10:01:00,2025-11-29 10:01:00,False,13
1001326,1,758,8,8,Low,Email,In Progress,2026-05-10 09:23:00,2026-05-10 14:23:00,,,False,8
1001327,19,,9,6,Low,Parent Portal,In Progress,2025-12-21 08:09:00,2025-12-23 01:09:00,,,False,9
1001328,27,7188,11,3,Medium,Anonymous Form,Closed,2025-03-06 11:35:00,2025-03-06 19:35:00,2025-03-30 13:35:00,2025-04-04 13:35:00,False,23
1001329,1,,7,4,Low,Parent Portal,Assigned,2025-08-01 15:56:00,2025-08-02 17:56:00,,,False,7
1001330,11,19880,3,4,Medium,Phone,Closed,2025-08-03 08:54:00,2025-08-03 15:54:00,2025-08-19 09:54:00,2025-08-21 09:54:00,False,15
1001331,5,3253,8,2,Medium,Teacher Referral,Closed,2024-11-16 11:04:00,2024-11-16 19:04:00,2024-11-30 17:04:00,2024-12-02 17:04:00,True,20
1001332,16,21275,2,1,Medium,Counselor Intake,Resolved,2024-09-12 09:17:00,2024-09-12 11:17:00,2024-09-30 09:17:00,,False,14
1001333,9,,8,7,Low,Phone,Pending Parent,2026-03-22 14:50:00,2026-03-23 22:50:00,,,False,8
1001334,27,11857,11,2,Medium,Student Portal,In Progress,2024-11-17 15:27:00,2024-11-18 15:27:00,,,False,23
1001335,19,22495,10,8,Medium,Counselor Intake,Closed,2026-06-13 14:24:00,2026-06-13 22:24:00,2026-06-19 19:24:00,2026-06-23 19:24:00,False,22
1001336,25,5545,9,1,Low,Anonymous Form,Pending Parent,2024-08-26 14:16:00,2024-08-27 06:16:00,,,False,9
1001337,6,16335,6,2,High,Student Portal,Assigned,2025-01-18 14:21:00,2025-01-18 19:21:00,,,False,30
