status_history_id,request_id,previous_status,new_status,changed_by_user_id,changed_at
1805,1000385,,New,85,2025-03-28 09:56:00
1806,1000385,New,Triaged,85,2025-03-28 15:56:00
1807,1000385,Triaged,Assigned,85,2025-03-29 11:56:00
1808,1000385,Assigned,In Progress,85,2025-03-29 06:56:00
1809,1000386,,New,133,2025-09-06 10:20:00
1810,1000386,New,Triaged,133,2025-09-07 04:20:00
1811,1000386,Triaged,Assigned,133,2025-09-07 20:20:00
1812,1000386,Assigned,In Progress,133,2025-09-08 10:20:00
1813,1000387,,New,170,2025-08-22 15:13:00
1814,1000387,New,Triaged,170,2025-08-22 21:13:00
1815,1000387,Triaged,Assigned,170,2025-08-22 23:13:00
1816,1000387,Assigned,In Progress,170,2025-08-22 21:13:00
1817,1000387,In Progress,Resolved,170,2025-08-25 03:13:00
1818,1000388,,New,133,2025-08-04 16:55:00
1819,1000388,New,Triaged,133,2025-08-05 09:55:00
1820,1000388,Triaged,Assigned,133,2025-08-05 06:55:00
1821,1000388,Assigned,In Progress,133,2025-08-06 19:55:00
1822,1000389,,New,139,2025-10-17 10:56:00
1823,1000389,New,Triaged,139,2025-10-18 03:56:00
1824,1000389,Triaged,Assigned,139,2025-10-18 00:56:00
1825,1000389,Assigned,In Progress,139,2025-10-18 19:56:00
1826,1000389,In Progress,Resolved,139,2025-10-20 10:56:00
1827,1000389,Resolved,Closed,139,2025-10-21 04:56:00
1828,1000390,,New,52,2026-03-23 15:14:00
1829,1000390,New,Triaged,52,2026-03-23 21:14:00
1830,1000390,Triaged,Assigned,52,2026-03-24 07:14:00
1831,1000390,Assigned,In Progress,52,2026-03-25 12:14:00
1832,1000390,In Progress,Resolved,52,2026-03-24 03:14:00
1833,1000390,Resolved,Closed,52,2026-03-26 03:14:00
1834,1000391,,New,99,2025-07-23 09:35:00
1835,1000391,New,Triaged,99,2025-07-24 00:35:00
1836,1000391,Triaged,Assigned,99,2025-07-24 11:35:00
1837,1000391,Assigned,In Progress,99,2025-07-25 06:35:00
1838,1000392,,New,45,2025-12-14 11:12:00
1839,1000392,New,Triaged,45,2025-12-14 17:12:00
1840,1000392,Triaged,Assigned,45,2025-12-15 19:12:00
1841,1000392,Assigned,In Progress,45,2025-12-15 17:12:00
1842,1000392,In Progress,Resolved,45,2025-12-17 07:12:00
1843,1000393,,New,245,2024-11-24 15:43:00
1844,1000393,New,Triaged,245,2024-11-25 03:43:00
1845,1000393,Triaged,Assigned,245,2024-11-25 23:43:00
1846,1000393,Assigned,In Progress,245,2024-11-26 18:43:00
1847,1000393,In Progress,Resolved,245,2024-11-26 11:43:00
1848,1000394,,New,272,2025-03-24 09:24:00
1849,1000394,New,Triaged,272,2025-03-24 20:24:00
1850,1000394,Triaged,Assigned,272,2025-03-25 03:24:00
1851,1000394,Assigned,In Progress,272,2025-03-25 03:24:00
1852,1000394,In Progress,Resolved,272,2025-03-25 09:24:00
1853,1000394,Resolved,Closed,272,2025-03-27 17:24:00
1854,1000395,,New,136,2025-12-26 13:20:00
1855,1000395,New,Triaged,136,2025-12-26 15:20:00
1856,1000395,Triaged,Assigned,136,2025-12-27 19:20:00
1857,1000395,Assigned,In Progress,136,2025-12-28 07:20:00
1858,1000395,In Progress,Pending Parent,136,2025-12-28 17:20:00
1859,1000396,,New,110,2025-10-28 16:35:00
1860,1000396,New,Triaged,110,2025-10-29 06:35:00
1861,1000396,Triaged,Assigned,110,2025-10-29 14:35:00
1862,1000396,Assigned,In Progress,110,2025-10-30 10:35:00
1863,1000396,In Progress,Escalated,110,2025-10-30 00:35:00
1864,1000397,,New,227,2024-09-08 10:14:00
1865,1000397,New,Triaged,227,2024-09-09 01:14:00
1866,1000397,Triaged,Assigned,227,2024-09-09 08:14:00
1867,1000397,Assigned,In Progress,227,2024-09-09 19:14:00
1868,1000397,In Progress,Resolved,227,2024-09-08 18:14:00
1869,1000397,Resolved,Closed,227,2024-09-10 07:14:00
1870,1000398,,New,87,2025-09-27 15:36:00
1871,1000398,New,Triaged,87,2025-09-27 21:36:00
1872,1000398,Triaged,Assigned,87,2025-09-27 19:36:00
1873,1000398,Assigned,In Progress,87,2025-09-29 15:36:00
1874,1000398,In Progress,Resolved,87,2025-09-30 07:36:00
1875,1000399,,New,168,2024-12-26 13:32:00
1876,1000399,New,Triaged,168,2024-12-27 07:32:00
1877,1000399,Triaged,Assigned,168,2024-12-26 21:32:00
1878,1000399,Assigned,In Progress,168,2024-12-27 04:32:00
1879,1000399,In Progress,Resolved,168,2024-12-29 13:32:00
1880,1000400,,New,155,2025-12-04 12:40:00
1881,1000400,New,Triaged,155,2025-12-05 02:40:00
1882,1000400,Triaged,Assigned,155,2025-12-05 20:40:00
1883,1000400,Assigned,In Progress,155,2025-12-04 21:40:00
1884,1000400,In Progress,Pending Parent,155,2025-12-04 20:40:00
1885,1000401,,New,162,2026-01-06 15:45:00
1886,1000401,New,Triaged,162,2026-01-07 00:45:00
1887,1000401,Triaged,Assigned,162,2026-01-07 21:45:00
1888,1000401,Assigned,In Progress,162,2026-01-08 03:45:00
1889,1000401,In Progress,Resolved,162,2026-01-06 23:45:00
1890,1000401,Resolved,Closed,162,2026-01-07 16:45:00
1891,1000402,,New,22,2024-09-08 15:34:00
1892,1000402,New,Triaged,22,2024-09-09 08:34:00
1893,1000402,Triaged,Assigned,22,2024-09-09 19:34:00
1894,1000402,Assigned,In Progress,22,2024-09-09 21:34:00
1895,1000402,In Progress,Pending Parent,22,2024-09-10 03:34:00
1896,1000403,,New,95,2025-05-27 16:14:00
1897,1000403,New,Triaged,95,2025-05-28 01:14:00
1898,1000403,Triaged,Assigned,95,2025-05-28 14:14:00
1899,1000403,Assigned,In Progress,95,2025-05-29 13:14:00
1900,1000404,,New,167,2025-01-31 12:32:00
1901,1000404,New,Triaged,167,2025-02-01 00:32:00
1902,1000404,Triaged,Assigned,167,2025-01-31 22:32:00
1903,1000404,Assigned,In Progress,167,2025-01-31 21:32:00
1904,1000404,In Progress,Resolved,167,2025-02-03 12:32:00
1905,1000405,,New,197,2024-10-22 09:54:00
1906,1000405,New,Triaged,197,2024-10-22 14:54:00
1907,1000405,Triaged,Assigned,197,2024-10-23 03:54:00
1908,1000405,Assigned,In Progress,197,2024-10-22 15:54:00
1909,1000405,In Progress,Resolved,197,2024-10-22 21:54:00
1910,1000405,Resolved,Closed,197,2024-10-23 15:54:00
1911,1000406,,New,171,2025-11-09 16:34:00
1912,1000406,New,Triaged,171,2025-11-09 22:34:00
1913,1000406,Triaged,Assigned,171,2025-11-10 22:34:00
1914,1000406,Assigned,In Progress,171,2025-11-11 04:34:00
1915,1000406,In Progress,Resolved,171,2025-11-10 00:34:00
1916,1000407,,New,121,2025-01-20 12:52:00
1917,1000407,New,Triaged,121,2025-01-20 17:52:00
1918,1000407,Triaged,Assigned,121,2025-01-21 18:52:00
1919,1000407,Assigned,In Progress,121,2025-01-21 09:52:00
1920,1000407,In Progress,Pending Parent,121,2025-01-20 20:52:00
1921,1000408,,New,59,2026-04-18 09:27:00
1922,1000408,New,Triaged,59,2026-04-18 11:27:00
1923,1000408,Triaged,Assigned,59,2026-04-19 07:27:00
1924,1000408,Assigned,In Progress,59,2026-04-18 18:27:00
1925,1000408,In Progress,Pending Student,59,2026-04-21 05:27:00
1926,1000409,,New,111,2026-01-15 10:30:00
1927,1000409,New,Triaged,111,2026-01-16 01:30:00
1928,1000409,Triaged,Assigned,111,2026-01-16 16:30:00
1929,1000409,Assigned,In Progress,111,2026-01-15 19:30:00
1930,1000409,In Progress,Resolved,111,2026-01-17 10:30:00
1931,1000409,Resolved,Closed,111,2026-01-18 08:30:00
1932,1000410,,New,36,2025-10-17 10:58:00
1933,1000410,New,Triaged,36,2025-10-17 17:58:00
1934,1000410,Triaged,Assigned,36,2025-10-17 20:58:00
1935,1000410,Assigned,In Progress,36,2025-10-17 22:58:00
1936,1000410,In Progress,Resolved,36,2025-10-18 06:58:00
1937,1000411,,New,96,2026-04-24 12:29:00
1938,1000411,New,Triaged,96,2026-04-24 19:29:00
1939,1000411,Triaged,Assigned,96,2026-04-24 16:29:00
1940,1000411,Assigned,In Progress,96,2026-04-25 15:29:00
1941,1000412,,New,4,2024-11-01 09:21:00
1942,1000412,New,Triaged,4,2024-11-01 23:21:00
1943,1000412,Triaged,Assigned,4,2024-11-02 07:21:00
1944,1000412,Assigned,In Progress,4,2024-11-02 06:21:00
1945,1000412,In Progress,Pending Parent,4,2024-11-04 05:21:00
1946,1000413,,New,169,2025-04-26 14:15:00
1947,1000413,New,Triaged,169,2025-04-27 03:15:00
1948,1000413,Triaged,Assigned,169,2025-04-27 20:15:00
1949,1000413,Assigned,In Progress,169,2025-04-27 23:15:00
1950,1000414,,New,226,2025-11-03 09:12:00
1951,1000414,New,Triaged,226,2025-11-03 23:12:00
1952,1000414,Triaged,Assigned,226,2025-11-04 03:12:00
1953,1000415,,New,136,2025-08-05 16:41:00
1954,1000415,New,Triaged,136,2025-08-06 07:41:00
1955,1000415,Triaged,Assigned,136,2025-08-06 22:41:00
1956,1000415,Assigned,In Progress,136,2025-08-06 22:41:00
1957,1000415,In Progress,Resolved,136,2025-08-06 16:41:00
1958,1000416,,New,82,2025-02-15 08:37:00
1959,1000416,New,Triaged,82,2025-02-15 20:37:00
1960,1000416,Triaged,Assigned,82,2025-02-16 16:37:00
1961,1000416,Assigned,In Progress,82,2025-02-15 23:37:00
1962,1000417,,New,131,2025-08-04 10:22:00
1963,1000417,New,Triaged,131,2025-08-05 04:22:00
1964,1000417,Triaged,Assigned,131,2025-08-05 22:22:00
1965,1000417,Assigned,In Progress,131,2025-08-05 16:22:00
1966,1000418,,New,164,2025-12-02 12:54:00
1967,1000418,New,Triaged,164,2025-12-02 23:54:00
1968,1000418,Triaged,Assigned,164,2025-12-03 00:54:00
1969,1000418,Assigned,In Progress,164,2025-12-04 15:54:00
1970,1000418,In Progress,Pending Parent,164,2025-12-04 16:54:00
1971,1000419,,New,264,2026-01-21 15:47:00
1972,1000419,New,Triaged,264,2026-01-22 05:47:00
1973,1000419,Triaged,Assigned,264,2026-01-22 21:47:00
1974,1000419,Assigned,In Progress,264,2026-01-23 03:47:00
1975,1000420,,New,270,2025-08-06 14:30:00
1976,1000420,New,Triaged,270,2025-08-07 08:30:00
1977,1000420,Triaged,Assigned,270,2025-08-07 10:30:00
1978,1000420,Assigned,In Progress,270,2025-08-07 23:30:00
1979,1000421,,New,70,2026-02-10 15:12:00
1980,1000421,New,Triaged,70,2026-02-11 08:12:00
1981,1000421,Triaged,Assigned,70,2026-02-11 21:12:00
1982,1000421,Assigned,In Progress,70,2026-02-11 00:12:00
1983,1000421,In Progress,Resolved,70,2026-02-13 03:12:00
1984,1000422,,New,203,2024-12-20 13:26:00
1985,1000422,New,Triaged,203,2024-12-21 05:26:00
1986,1000422,Triaged,Assigned,203,2024-12-21 17:26:00
1987,1000422,Assigned,In Progress,203,2024-12-20 22:26:00
1988,1000423,,New,110,2025-04-24 12:40:00
1989,1000423,New,Triaged,110,2025-04-25 04:40:00
1990,1000423,Triaged,Assigned,110,2025-04-25 10:40:00
1991,1000423,Assigned,In Progress,110,2025-04-24 21:40:00
1992,1000423,In Progress,Resolved,110,2025-04-25 00:40:00
1993,1000423,Resolved,Closed,110,2025-04-25 13:40:00
1994,1000424,,New,203,2024-09-14 16:25:00
1995,1000424,New,Triaged,203,2024-09-15 08:25:00
1996,1000424,Triaged,Assigned,203,2024-09-16 02:25:00
1997,1000424,Assigned,In Progress,203,2024-09-16 07:25:00
1998,1000424,In Progress,Resolved,203,2024-09-17 12:25:00
1999,1000425,,New,52,2025-09-16 09:15:00
2000,1000425,New,Triaged,52,2025-09-17 03:15:00
2001,1000425,Triaged,Assigned,52,2025-09-17 11:15:00
2002,1000425,Assigned,In Progress,52,2025-09-17 03:15:00
2003,1000425,In Progress,Resolved,52,2025-09-17 01:15:00
2004,1000425,Resolved,Closed,52,2025-09-19 02:15:00
2005,1000426,,New,196,2026-01-27 08:32:00
2006,1000426,New,Triaged,196,2026-01-27 16:32:00
2007,1000426,Triaged,Assigned,196,2026-01-28 12:32:00
2008,1000426,Assigned,In Progress,196,2026-01-29 08:32:00
2009,1000427,,New,143,2026-02-09 14:32:00
2010,1000427,New,Triaged,143,2026-02-09 18:32:00
2011,1000427,Triaged,Assigned,143,2026-02-10 16:32:00
2012,1000427,Assigned,In Progress,143,2026-02-10 02:32:00
2013,1000427,In Progress,Escalated,143,2026-02-10 06:32:00
2014,1000428,,New,74,2024-11-30 13:44:00
2015,1000428,New,Triaged,74,2024-12-01 07:44:00
2016,1000428,Triaged,Assigned,74,2024-12-01 05:44:00
2017,1000428,Assigned,In Progress,74,2024-12-02 19:44:00
2018,1000428,In Progress,Pending Parent,74,2024-12-01 05:44:00
2019,1000429,,New,141,2026-05-20 14:30:00
2020,1000429,New,Triaged,141,2026-05-21 08:30:00
2021,1000429,Triaged,Assigned,141,2026-05-22 02:30:00
2022,1000430,,New,49,2025-10-14 11:29:00
2023,1000430,New,Triaged,49,2025-10-14 19:29:00
2024,1000430,Triaged,Assigned,49,2025-10-15 11:29:00
2025,1000430,Assigned,In Progress,49,2025-10-15 20:29:00
2026,1000430,In Progress,Resolved,49,2025-10-15 03:29:00
2027,1000431,,New,58,2025-02-24 12:26:00
2028,1000431,New,Triaged,58,2025-02-24 22:26:00
2029,1000431,Triaged,Assigned,58,2025-02-24 22:26:00
2030,1000431,Assigned,In Progress,58,2025-02-25 00:26:00
2031,1000432,,New,131,2025-02-18 12:09:00
2032,1000432,New,Triaged,131,2025-02-18 15:09:00
2033,1000432,Triaged,Assigned,131,2025-02-19 18:09:00
2034,1000432,Assigned,In Progress,131,2025-02-19 03:09:00
2035,1000433,,New,67,2025-08-14 12:44:00
2036,1000433,New,Triaged,67,2025-08-14 17:44:00
2037,1000433,Triaged,Assigned,67,2025-08-16 00:44:00
2038,1000433,Assigned,In Progress,67,2025-08-15 03:44:00
2039,1000434,,New,132,2025-09-04 11:09:00
2040,1000434,New,Triaged,132,2025-09-04 22:09:00
2041,1000434,Triaged,Assigned,132,2025-09-04 23:09:00
2042,1000434,Assigned,In Progress,132,2025-09-06 17:09:00
2043,1000434,In Progress,Resolved,132,2025-09-06 03:09:00
2044,1000434,Resolved,Closed,132,2025-09-06 13:09:00
2045,1000435,,New,258,2026-05-19 13:57:00
2046,1000435,New,Triaged,258,2026-05-19 23:57:00
2047,1000435,Triaged,Assigned,258,2026-05-20 23:57:00
2048,1000436,,New,4,2025-11-13 14:41:00
2049,1000436,New,Triaged,4,2025-11-13 19:41:00
2050,1000436,Triaged,Assigned,4,2025-11-14 16:41:00
2051,1000436,Assigned,In Progress,4,2025-11-15 05:41:00
2052,1000436,In Progress,Resolved,4,2025-11-14 18:41:00
2053,1000436,Resolved,Closed,4,2025-11-14 20:41:00
2054,1000437,,New,1,2025-09-15 11:46:00
2055,1000437,New,Triaged,1,2025-09-15 21:46:00
2056,1000437,Triaged,Assigned,1,2025-09-16 23:46:00
2057,1000437,Assigned,In Progress,1,2025-09-17 02:46:00
2058,1000437,In Progress,Resolved,1,2025-09-17 07:46:00
2059,1000437,Resolved,Closed,1,2025-09-17 23:46:00
2060,1000438,,New,25,2025-10-02 13:59:00
2061,1000438,New,Triaged,25,2025-10-02 18:59:00
2062,1000438,Triaged,Assigned,25,2025-10-03 19:59:00
2063,1000438,Assigned,In Progress,25,2025-10-04 10:59:00
2064,1000438,In Progress,Pending Parent,25,2025-10-03 13:59:00
2065,1000439,,New,197,2025-01-04 13:34:00
2066,1000439,New,Triaged,197,2025-01-05 02:34:00
2067,1000439,Triaged,Assigned,197,2025-01-05 17:34:00
2068,1000440,,New,136,2025-06-15 12:07:00
2069,1000440,New,Triaged,136,2025-06-15 16:07:00
2070,1000440,Triaged,Assigned,136,2025-06-16 14:07:00
2071,1000440,Assigned,In Progress,136,2025-06-17 15:07:00
2072,1000440,In Progress,Resolved,136,2025-06-16 16:07:00
2073,1000440,Resolved,Closed,136,2025-06-18 05:07:00
2074,1000441,,New,28,2025-04-15 14:14:00
2075,1000441,New,Triaged,28,2025-04-15 23:14:00
2076,1000441,Triaged,Assigned,28,2025-04-17 02:14:00
2077,1000441,Assigned,In Progress,28,2025-04-17 05:14:00
2078,1000442,,New,106,2026-05-14 12:32:00
2079,1000442,New,Triaged,106,2026-05-15 03:32:00
2080,1000442,Triaged,Assigned,106,2026-05-14 16:32:00
2081,1000442,Assigned,In Progress,106,2026-05-16 09:32:00
2082,1000443,,New,98,2025-08-01 13:30:00
2083,1000443,New,Triaged,98,2025-08-02 03:30:00
2084,1000443,Triaged,Assigned,98,2025-08-01 17:30:00
2085,1000443,Assigned,In Progress,98,2025-08-03 04:30:00
2086,1000444,,New,174,2025-05-22 13:26:00
2087,1000444,New,Triaged,174,2025-05-23 01:26:00
2088,1000444,Triaged,Assigned,174,2025-05-23 23:26:00
2089,1000445,,New,203,2024-12-03 08:16:00
2090,1000445,New,Triaged,203,2024-12-03 18:16:00
2091,1000445,Triaged,Assigned,203,2024-12-04 04:16:00
2092,1000445,Assigned,In Progress,203,2024-12-04 23:16:00
2093,1000446,,New,64,2026-01-27 13:02:00
2094,1000446,New,Triaged,64,2026-01-27 16:02:00
2095,1000446,Triaged,Assigned,64,2026-01-28 03:02:00
2096,1000447,,New,92,2026-01-21 13:50:00
2097,1000447,New,Triaged,92,2026-01-21 17:50:00
2098,1000447,Triaged,Assigned,92,2026-01-22 17:50:00
2099,1000447,Assigned,In Progress,92,2026-01-22 22:50:00
2100,1000447,In Progress,Resolved,92,2026-01-24 01:50:00
2101,1000447,Resolved,Closed,92,2026-01-24 01:50:00
2102,1000448,,New,117,2025-08-06 12:21:00
2103,1000448,New,Triaged,117,2025-08-07 06:21:00
2104,1000448,Triaged,Assigned,117,2025-08-07 08:21:00
2105,1000448,Assigned,In Progress,117,2025-08-08 03:21:00
2106,1000448,In Progress,Pending Parent,117,2025-08-07 04:21:00
2107,1000449,,New,66,2025-12-08 10:27:00
2108,1000449,New,Triaged,66,2025-12-08 17:27:00
2109,1000449,Triaged,Assigned,66,2025-12-08 16:27:00
2110,1000450,,New,255,2025-03-10 16:39:00
2111,1000450,New,Triaged,255,2025-03-10 22:39:00
2112,1000450,Triaged,Assigned,255,2025-03-12 02:39:00
2113,1000450,Assigned,In Progress,255,2025-03-11 10:39:00
2114,1000450,In Progress,Pending Parent,255,2025-03-12 08:39:00
2115,1000451,,New,272,2025-02-26 13:42:00
2116,1000451,New,Triaged,272,2025-02-26 21:42:00
2117,1000451,Triaged,Assigned,272,2025-02-26 21:42:00
2118,1000452,,New,42,2025-01-19 12:03:00
2119,1000452,New,Triaged,42,2025-01-19 21:03:00
2120,1000452,Triaged,Assigned,42,2025-01-20 04:03:00
2121,1000452,Assigned,In Progress,42,2025-01-20 09:03:00
2122,1000452,In Progress,Resolved,42,2025-01-21 08:03:00
2123,1000453,,New,159,2024-09-15 08:04:00
2124,1000453,New,Triaged,159,2024-09-16 01:04:00
2125,1000453,Triaged,Assigned,159,2024-09-15 12:04:00
2126,1000453,Assigned,In Progress,159,2024-09-16 23:04:00
2127,1000453,In Progress,Resolved,159,2024-09-17 00:04:00
2128,1000454,,New,21,2024-12-05 09:29:00
2129,1000454,New,Triaged,21,2024-12-05 17:29:00
2130,1000454,Triaged,Assigned,21,2024-12-05 21:29:00
2131,1000454,Assigned,In Progress,21,2024-12-06 09:29:00
2132,1000454,In Progress,Pending Parent,21,2024-12-08 05:29:00
2133,1000455,,New,149,2024-08-29 15:07:00
2134,1000455,New,Triaged,149,2024-08-30 09:07:00
2135,1000455,Triaged,Assigned,149,2024-08-30 15:07:00
2136,1000455,Assigned,In Progress,149,2024-08-30 21:07:00
2137,1000456,,New,144,2025-11-22 10:21:00
2138,1000456,New,Triaged,144,2025-11-23 02:21:00
2139,1000456,Triaged,Assigned,144,2025-11-22 22:21:00
2140,1000456,Assigned,In Progress,144,2025-11-24 16:21:00
2141,1000456,In Progress,Resolved,144,2025-11-23 14:21:00
2142,1000457,,New,178,2026-01-23 15:40:00
2143,1000457,New,Triaged,178,2026-01-24 05:40:00
2144,1000457,Triaged,Assigned,178,2026-01-24 03:40:00
2145,1000457,Assigned,In Progress,178,2026-01-24 06:40:00
2146,1000457,In Progress,Escalated,178,2026-01-25 15:40:00
2147,1000458,,New,6,2026-05-03 16:05:00
2148,1000458,New,Triaged,6,2026-05-04 00:05:00
2149,1000458,Triaged,Assigned,6,2026-05-04 20:05:00
2150,1000458,Assigned,In Progress,6,2026-05-04 01:05:00
2151,1000458,In Progress,Pending Parent,6,2026-05-04 04:05:00
2152,1000459,,New,182,2025-01-03 10:23:00
2153,1000459,New,Triaged,182,2025-01-03 23:23:00
2154,1000459,Triaged,Assigned,182,2025-01-04 12:23:00
2155,1000459,Assigned,In Progress,182,2025-01-04 04:23:00
2156,1000459,In Progress,Resolved,182,2025-01-05 02:23:00
2157,1000459,Resolved,Closed,182,2025-01-06 18:23:00
2158,1000460,,New,77,2025-04-18 15:14:00
2159,1000460,New,Triaged,77,2025-04-19 09:14:00
2160,1000460,Triaged,Assigned,77,2025-04-19 01:14:00
2161,1000460,Assigned,In Progress,77,2025-04-20 09:14:00
2162,1000460,In Progress,Resolved,77,2025-04-20 15:14:00
2163,1000460,Resolved,Closed,77,2025-04-19 01:14:00
2164,1000461,,New,109,2025-04-08 10:55:00
2165,1000461,New,Triaged,109,2025-04-08 18:55:00
2166,1000461,Triaged,Assigned,109,2025-04-08 18:55:00
2167,1000461,Assigned,In Progress,109,2025-04-10 16:55:00
2168,1000462,,New,257,2024-12-11 09:03:00
2169,1000462,New,Triaged,257,2024-12-12 01:03:00
2170,1000462,Triaged,Assigned,257,2024-12-12 13:03:00
2171,1000462,Assigned,In Progress,257,2024-12-13 09:03:00
2172,1000463,,New,71,2024-11-15 09:05:00
2173,1000463,New,Triaged,71,2024-11-16 03:05:00
2174,1000463,Triaged,Assigned,71,2024-11-16 21:05:00
2175,1000463,Assigned,In Progress,71,2024-11-16 06:05:00
2176,1000463,In Progress,Resolved,71,2024-11-16 13:05:00
2177,1000463,Resolved,Closed,71,2024-11-17 16:05:00
2178,1000464,,New,17,2025-06-24 09:28:00
2179,1000464,New,Triaged,17,2025-06-24 13:28:00
2180,1000464,Triaged,Assigned,17,2025-06-24 21:28:00
2181,1000464,Assigned,In Progress,17,2025-06-25 15:28:00
2182,1000464,In Progress,Resolved,17,2025-06-27 05:28:00
2183,1000465,,New,149,2026-05-20 15:25:00
2184,1000465,New,Triaged,149,2026-05-21 07:25:00
2185,1000465,Triaged,Assigned,149,2026-05-20 19:25:00
2186,1000466,,New,87,2025-10-10 15:01:00
2187,1000466,New,Triaged,87,2025-10-10 19:01:00
2188,1000466,Triaged,Assigned,87,2025-10-11 09:01:00
2189,1000466,Assigned,In Progress,87,2025-10-12 03:01:00
2190,1000466,In Progress,Resolved,87,2025-10-13 11:01:00
2191,1000466,Resolved,Closed,87,2025-10-11 01:01:00
2192,1000467,,New,36,2026-02-27 13:54:00
2193,1000467,New,Triaged,36,2026-02-27 21:54:00
2194,1000467,Triaged,Assigned,36,2026-02-27 23:54:00
2195,1000467,Assigned,In Progress,36,2026-03-01 07:54:00
2196,1000467,In Progress,Resolved,36,2026-03-02 01:54:00
2197,1000468,,New,9,2024-11-02 13:14:00
2198,1000468,New,Triaged,9,2024-11-03 05:14:00
